,gbifKey
41734,5303487
41735,5312644
41736,5314609
41737,5321326
41738,5325076
41739,5327269
41740,5328595
41741,5339349
41742,5359531
41743,5363911
41744,5379820
41745,5383378
41746,5415080
41747,5558412
41748,5564448
41749,5564965
41750,5570249
41751,5570369
41752,5572348
41753,5572715
41754,5589237
41755,5592242
41756,5597857
41757,5601334
41758,5615456
41759,5615588
41760,5636009
41761,5656128
41762,6452459
41763,7271148
41764,7357293
41765,7364751
41766,7365520
41767,7443660
41768,7449628
41769,7554109
41770,7601001
41771,7625586
41772,7638479
41773,7647384
41774,7648925
41775,7692669
41776,7768420
41777,7782147
41778,7887563
41779,7920863
41780,8023228
41781,8067949
41782,8110481
41783,8193875
41784,8230635
41785,8290247
41786,8301248
41787,8420534
41788,8424696
41789,8576995
41790,8944715
41791,9064581
41792,9419175
41793,11076979
41794,11136350
41795,690
41796,6669
41797,2669980
41798,2675614
41799,2678279
41800,2688728
41801,2705755
41802,2739480
41803,2762707
41804,2762965
41805,2802189
41806,2813228
41807,2813681
41808,2813819
41809,2813899
41810,2829049
41811,2843722
41812,2894129
41813,2895964
41814,2910190
41815,2919418
41816,2919434
41817,2922061
41818,2952894
41819,2968795
41820,2973363
41821,2975927
41822,2981499
41823,3035685
41824,3155157
41825,3155212
41826,3156666
41827,3156899
41828,3171808
41829,3180150
41830,3189645
41831,3233887
41832,3589378
41833,3590025
41834,3590863
41835,3592100
41836,3597110
41837,3606999
41838,3609067
41839,3615101
41840,3615974
41841,3644791
41842,3648703
41843,3662220
41844,3694238
41845,3702039
41846,3714984
41847,3720909
41848,3770457
41849,3776603
41850,3780328
41851,3794870
41852,3823977
41853,3837131
41854,3851732
41855,3852109
41856,3969663
41857,3988074
41858,4015242
41859,4016927
41860,4018873
41861,4027011
41862,4051987
41863,4053162
41864,4054374
41865,4059906
41866,4071379
41867,4080720
41868,4082683
41869,4133901
41870,4157256
41871,4176438
41872,4179783
41873,4187392
41874,4192894
41875,4195918
41876,4196871
41877,4260266
41878,5282786
41879,5289961
41880,5293614
41881,5294454
41882,5314129
41883,5314955
41884,5315358
41885,5315605
41886,5315732
41887,5316816
41888,5323472
41889,5323554
41890,5324977
41891,5336932
41892,5338210
41893,5359561
41894,5381567
41895,5381888
41896,5395616
41897,5409101
41898,5529817
41899,5530032
41900,5558030
41901,5571079
41902,5571597
41903,5597387
41904,5597934
41905,5613335
41906,5669082
41907,5677784
41908,5679256
41909,5693045
41910,6452670
41911,6710337
41912,7124470
41913,7270898
41914,7276118
41915,7287220
41916,7293523
41917,7316625
41918,7317544
41919,7319836
41920,7322001
41921,7464944
41922,7489054
41923,7490390
41924,7532458
41925,7578684
41926,7661894
41927,7676463
41928,7710438
41929,7754999
41930,7815968
41931,7914690
41932,7979924
41933,8024885
41934,8219263
41935,8246812
41936,8273653
41937,8370995
41938,8509162
41939,8526208
41940,8565100
41941,8704582
41942,8909959
41943,9226443
41944,10942727
41945,10979983
41946,11374070
41947,2365
41948,4687
41949,2643322
41950,2651546
41951,2653152
41952,2669112
41953,2672163
41954,2677038
41955,2680600
41956,2690855
41957,2702955
41958,2715206
41959,2716932
41960,2722602
41961,2734974
41962,2748796
41963,2775114
41964,2783249
41965,2801394
41966,2813374
41967,2818584
41968,2819008
41969,2836041
41970,2843034
41971,2844703
41972,2845781
41973,2856504
41974,2873937
41975,2887742
41976,2891770
41977,2895770
41978,2899744
41979,2899828
41980,2923692
41981,2928552
41982,2930735
41983,2941446
41984,2956869
41985,2960353
41986,2976230
41987,3038559
41988,3038721
41989,3038847
41990,3074122
41991,3076687
41992,3152036
41993,3155026
41994,3157936
41995,3182912
41996,3183414
41997,3571646
41998,3604967
41999,3606337
42000,3606509
42001,3622973
42002,3664934
42003,3721123
42004,3723143
42005,3749242
42006,3764069
42007,3767147
42008,3769243
42009,3771424
42010,3772036
42011,3777670
42012,3778114
42013,3788011
42014,3796569
42015,3830712
42016,3852918
42017,3867165
42018,3992056
42019,4012019
42020,4015186
42021,4025034
42022,4025601
42023,4026963
42024,4045336
42025,4047651
42026,4048023
42027,4073243
42028,4094006
42029,4106190
42030,4123510
42031,4133346
42032,4142304
42033,4151896
42034,4277552
42035,5279909
42036,5283915
42037,5289744
42038,5305245
42039,5317667
42040,5322412
42041,5328178
42042,5328635
42043,5336948
42044,5339146
42045,5349602
42046,5378009
42047,5381286
42048,5390708
42049,5391293
42050,5394163
42051,5404922
42052,5405003
42053,5407467
42054,5419012
42055,5421047
42056,5533279
42057,5564827
42058,5564855
42059,5567302
42060,5572318
42061,5575322
42062,5589296
42063,5591625
42064,5597444
42065,5646968
42066,5648428
42067,5653619
42068,5653851
42069,5836223
42070,7067395
42071,7264083
42072,7270157
42073,7288435
42074,7293821
42075,7321639
42076,7326564
42077,7385857
42078,7389295
42079,7416117
42080,7544716
42081,7568661
42082,7577944
42083,7593686
42084,7606218
42085,7624504
42086,7639619
42087,7785549
42088,7884692
42089,7903982
42090,7974061
42091,8133319
42092,8154435
42093,8181645
42094,8187257
42095,8209468
42096,8238231
42097,8278408
42098,8308188
42099,8355270
42100,8366006
42101,8368706
42102,8838373
42103,9332914
42104,9590353
42105,9622913
42106,11107933
42107,11379118
42108,2516
42109,2649695
42110,2656518
42111,2674696
42112,2675618
42113,2678011
42114,2678617
42115,2688193
42116,2703246
42117,2704757
42118,2757821
42119,2759709
42120,2783611
42121,2795564
42122,2797837
42123,2802790
42124,2818130
42125,2828907
42126,2829484
42127,2844120
42128,2847324
42129,2868555
42130,2883476
42131,2889785
42132,2896007
42133,2899963
42134,2905247
42135,2909260
42136,2927066
42137,2961177
42138,2971185
42139,2982748
42140,3022104
42141,3037045
42142,3039173
42143,3061426
42144,3075453
42145,3084608
42146,3183083
42147,3183534
42148,3184133
42149,3188442
42150,3189680
42151,3189998
42152,3190672
42153,3575413
42154,3588972
42155,3598110
42156,3662487
42157,3682615
42158,3702234
42159,3782121
42160,3817656
42161,3823857
42162,3823915
42163,3850720
42164,3852056
42165,3852560
42166,3926315
42167,4004398
42168,4013188
42169,4016475
42170,4028026
42171,4040902
42172,4045363
42173,4082727
42174,4096530
42175,4096758
42176,4098315
42177,4117927
42178,4135256
42179,4145203
42180,4151277
42181,4164326
42182,4170929
42183,4171503
42184,4179276
42185,4182655
42186,4183165
42187,4187228
42188,4260189
42189,4940379
42190,5280490
42191,5282799
42192,5303548
42193,5310748
42194,5314973
42195,5315050
42196,5315823
42197,5316046
42198,5323358
42199,5323533
42200,5337246
42201,5383067
42202,5383192
42203,5406998
42204,5536536
42205,5556610
42206,5557895
42207,5564405
42208,5570673
42209,5571558
42210,5571712
42211,5589061
42212,5597935
42213,5600959
42214,5605167
42215,5645864
42216,5654301
42217,5669180
42218,5681234
42219,6308583
42220,6410563
42221,7129952
42222,7160241
42223,7237564
42224,7265904
42225,7270237
42226,7300569
42227,7304663
42228,7313962
42229,7331917
42230,7473917
42231,7526285
42232,7550434
42233,7572589
42234,7597182
42235,7642162
42236,7717523
42237,7777495
42238,7797202
42239,7812459
42240,7821792
42241,7958849
42242,7994735
42243,8067471
42244,8097936
42245,8110601
42246,8207889
42247,8224106
42248,8312958
42249,8389326
42250,8395469
42251,8812768
42252,9102424
42253,9277611
42254,9695718
42255,9861825
42256,10703640
42257,11001249
42258,11010761
42259,6703
42260,2661137
42261,2665247
42262,2667579
42263,2667806
42264,2679955
42265,2682296
42266,2692830
42267,2730829
42268,2734834
42269,2734839
42270,2735580
42271,2736448
42272,2763207
42273,2764979
42274,2795330
42275,2812967
42276,2825132
42277,2861409
42278,2877825
42279,2883266
42280,2884124
42281,2886645
42282,2893148
42283,2896258
42284,2910885
42285,2922868
42286,2960362
42287,2980633
42288,2984905
42289,3020559
42290,3037764
42291,3054261
42292,3061464
42293,3081775
42294,3082855
42295,3136935
42296,3156488
42297,3182686
42298,3185299
42299,3229339
42300,3232540
42301,3233559
42302,3572265
42303,3574893
42304,3578001
42305,3588777
42306,3599962
42307,3605355
42308,3607094
42309,3622585
42310,3644723
42311,3659122
42312,3659898
42313,3711894
42314,3715323
42315,3719482
42316,3730516
42317,3743567
42318,3772466
42319,3776435
42320,3778843
42321,3787266
42322,3793898
42323,3824157
42324,3836497
42325,3849544
42326,3876028
42327,3932987
42328,3993458
42329,4031533
42330,4032033
42331,4055319
42332,4093427
42333,4096521
42334,4107968
42335,4123739
42336,4145782
42337,4153200
42338,4164568
42339,4178091
42340,4178643
42341,4204463
42342,5287450
42343,5294385
42344,5307043
42345,5315544
42346,5315773
42347,5316524
42348,5316859
42349,5323298
42350,5323330
42351,5325104
42352,5328091
42353,5332387
42354,5334194
42355,5337039
42356,5337491
42357,5338192
42358,5348528
42359,5350355
42360,5350398
42361,5361933
42362,5378866
42363,5381725
42364,5383897
42365,5384401
42366,5391292
42367,5401419
42368,5405436
42369,5406735
42370,5414349
42371,5420093
42372,5420391
42373,5524233
42374,5532802
42375,5536282
42376,5558703
42377,5567114
42378,5572038
42379,5579612
42380,5589003
42381,5635994
42382,5636111
42383,5645719
42384,5673918
42385,6288369
42386,6365517
42387,6365522
42388,6366354
42389,7263342
42390,7266312
42391,7277064
42392,7310993
42393,7317547
42394,7317904
42395,7330888
42396,7347202
42397,7354054
42398,7456268
42399,7502559
42400,7528343
42401,7656842
42402,7759599
42403,7770692
42404,7783540
42405,7908540
42406,8016408
42407,8049401
42408,8051671
42409,8069741
42410,8075351
42411,8338793
42412,8346834
42413,8356183
42414,8421157
42415,8675560
42416,8871921
42417,9012061
42418,9181515
42419,9502772
42420,9576138
42421,10750446
42422,10995009
42423,36
42424,2668106
42425,2675661
42426,2676312
42427,2679657
42428,2680593
42429,2680597
42430,2688531
42431,2690946
42432,2702510
42433,2731284
42434,2757919
42435,2759958
42436,2761358
42437,2764964
42438,2786205
42439,2797800
42440,2811083
42441,2815873
42442,2819418
42443,2838313
42444,2842819
42445,2844320
42446,2844904
42447,2850474
42448,2865247
42449,2869206
42450,2876673
42451,2883553
42452,2892696
42453,2894097
42454,2896107
42455,2905332
42456,2905947
42457,2907519
42458,2907551
42459,2910419
42460,2917505
42461,2926110
42462,2951347
42463,2972082
42464,3053472
42465,3058942
42466,3080237
42467,3080742
42468,3152055
42469,3154153
42470,3182113
42471,3188685
42472,3190640
42473,3570453
42474,3592120
42475,3607884
42476,3613809
42477,3658820
42478,3695903
42479,3702160
42480,3702836
42481,3711995
42482,3714136
42483,3714626
42484,3751366
42485,3751677
42486,3770724
42487,3782790
42488,3823284
42489,3823572
42490,3860069
42491,3866728
42492,3880364
42493,3914026
42494,4012041
42495,4012420
42496,4031467
42497,4031843
42498,4054310
42499,4068160
42500,4097054
42501,4101630
42502,4101924
42503,4150506
42504,4159899
42505,4165572
42506,4173551
42507,4177820
42508,4179921
42509,4182113
42510,4182265
42511,4188367
42512,4189028
42513,4256992
42514,5273507
42515,5274878
42516,5275232
42517,5280082
42518,5282307
42519,5282788
42520,5289534
42521,5292674
42522,5294550
42523,5305539
42524,5308572
42525,5314060
42526,5314972
42527,5337717
42528,5338116
42529,5338190
42530,5339886
42531,5406742
42532,5415926
42533,5419060
42534,5564564
42535,5564945
42536,5569819
42537,5571319
42538,5574288
42539,5594637
42540,5601122
42541,5613847
42542,5615725
42543,5650426
42544,5665030
42545,5836974
42546,5937589
42547,7134071
42548,7265010
42549,7265511
42550,7266303
42551,7299866
42552,7307622
42553,7308099
42554,7315942
42555,7486763
42556,7522740
42557,7577073
42558,7654592
42559,7766612
42560,7988344
42561,8012432
42562,8054743
42563,8059271
42564,8064989
42565,8088900
42566,8091877
42567,8096391
42568,8155329
42569,8169171
42570,8256372
42571,8261259
42572,8270007
42573,8279101
42574,8396517
42575,8397326
42576,8410949
42577,8996610
42578,9241475
42579,9593657
42580,9595945
42581,2652553
42582,2668156
42583,2676489
42584,2678112
42585,2680900
42586,2682164
42587,2684270
42588,2688668
42589,2700934
42590,2712689
42591,2727822
42592,2734891
42593,2759642
42594,2759945
42595,2789369
42596,2802089
42597,2815086
42598,2815910
42599,2837247
42600,2844931
42601,2846091
42602,2850537
42603,2863343
42604,2871556
42605,2871872
42606,2905255
42607,2906089
42608,2909883
42609,2968148
42610,3037566
42611,3037663
42612,3057069
42613,3063632
42614,3067726
42615,3074456
42616,3076046
42617,3079753
42618,3120060
42619,3156986
42620,3177112
42621,3177534
42622,3182910
42623,3187993
42624,3597497
42625,3605470
42626,3606240
42627,3629122
42628,3643907
42629,3644492
42630,3656101
42631,3679193
42632,3683008
42633,3685062
42634,3775264
42635,3776646
42636,3780000
42637,3782961
42638,3799432
42639,3868726
42640,3874068
42641,4015468
42642,4017327
42643,4031449
42644,4032270
42645,4047965
42646,4053269
42647,4068932
42648,4073130
42649,4077503
42650,4094429
42651,4146641
42652,4171093
42653,4172229
42654,4177007
42655,4184443
42656,4193574
42657,4195124
42658,4204666
42659,5280108
42660,5283387
42661,5293848
42662,5301948
42663,5304577
42664,5305207
42665,5312727
42666,5321318
42667,5323083
42668,5341267
42669,5354381
42670,5372482
42671,5372647
42672,5378016
42673,5383003
42674,5396770
42675,5415347
42676,5415377
42677,5527836
42678,5536437
42679,5543141
42680,5544518
42681,5570575
42682,5570758
42683,5572132
42684,5589983
42685,5591907
42686,5601204
42687,5613709
42688,5614112
42689,5647987
42690,5651603
42691,5655275
42692,5669878
42693,5670822
42694,5677373
42695,5692196
42696,7264292
42697,7299001
42698,7311179
42699,7311210
42700,7318823
42701,7318871
42702,7330465
42703,7335723
42704,7554352
42705,7620847
42706,7698735
42707,7701197
42708,7757128
42709,7783574
42710,7877732
42711,7888302
42712,7916701
42713,7960026
42714,7966726
42715,8153614
42716,8157963
42717,8162833
42718,8165614
42719,8230825
42720,8275865
42721,8338954
42722,8348061
42723,8388348
42724,8391926
42725,8467146
42726,8819676
42727,8897018
42728,9614436
42729,10368545
42730,10918191
42731,2650529
42732,2653131
42733,2688573
42734,2689082
42735,2689288
42736,2702460
42737,2705620
42738,2725797
42739,2731755
42740,2738753
42741,2739418
42742,2756694
42743,2757631
42744,2760077
42745,2764655
42746,2801386
42747,2805433
42748,2811775
42749,2819281
42750,2825645
42751,2844147
42752,2870265
42753,2871904
42754,2874199
42755,2882813
42756,2887608
42757,2921990
42758,2924464
42759,2925344
42760,2933885
42761,2951854
42762,2978789
42763,2982380
42764,3022372
42765,3059393
42766,3074186
42767,3082103
42768,3153664
42769,3154666
42770,3156652
42771,3158365
42772,3158477
42773,3172289
42774,3180165
42775,3189690
42776,3190575
42777,3573197
42778,3575186
42779,3598178
42780,3600378
42781,3604950
42782,3624588
42783,3626580
42784,3644805
42785,3648640
42786,3648851
42787,3701571
42788,3702750
42789,3723581
42790,3743406
42791,3745426
42792,3770880
42793,3778603
42794,3779258
42795,3780135
42796,3799456
42797,3822354
42798,3829937
42799,3832791
42800,3849638
42801,3850961
42802,3851607
42803,3867607
42804,3903937
42805,3911281
42806,3919861
42807,3920006
42808,3929438
42809,3932580
42810,3964594
42811,4001371
42812,4002632
42813,4025326
42814,4031007
42815,4031127
42816,4031213
42817,4040475
42818,4070338
42819,4076882
42820,4138269
42821,4159767
42822,4174128
42823,4174506
42824,4176048
42825,4180139
42826,4184834
42827,4187799
42828,4187910
42829,4189355
42830,4210859
42831,4261894
42832,4907360
42833,5280995
42834,5284446
42835,5291066
42836,5293629
42837,5294024
42838,5294298
42839,5301703
42840,5310264
42841,5315310
42842,5324967
42843,5379887
42844,5380993
42845,5384961
42846,5392065
42847,5392228
42848,5395928
42849,5404927
42850,5535734
42851,5542625
42852,5564591
42853,5577765
42854,5597349
42855,5615275
42856,5615486
42857,5645278
42858,5647718
42859,5649261
42860,5657248
42861,5657937
42862,5665885
42863,5710888
42864,6008809
42865,7225374
42866,7226869
42867,7269782
42868,7298541
42869,7299014
42870,7299606
42871,7304176
42872,7309960
42873,7317803
42874,7364750
42875,7380264
42876,7384143
42877,7436702
42878,7517803
42879,7547893
42880,7606629
42881,7678610
42882,7699904
42883,7701486
42884,7807368
42885,7808062
42886,7828863
42887,7855964
42888,7879583
42889,8032659
42890,8034968
42891,8144029
42892,8161372
42893,8194696
42894,8230694
42895,8233264
42896,8263228
42897,8266050
42898,8302135
42899,8327895
42900,8579780
42901,8596373
42902,8661290
42903,9223054
42904,9231616
42905,12078952
42906,2643352
42907,2644996
42908,2650558
42909,2658971
42910,2663495
42911,2666421
42912,2667576
42913,2669944
42914,2675536
42915,2678042
42916,2711507
42917,2715240
42918,2754754
42919,2757544
42920,2760005
42921,2788158
42922,2818851
42923,2838425
42924,2844272
42925,2844701
42926,2845612
42927,2846334
42928,2874506
42929,2877084
42930,2905976
42931,2906070
42932,2913026
42933,2920234
42934,2941514
42935,2947990
42936,2952935
42937,2968145
42938,2984250
42939,2984578
42940,2999844
42941,3053336
42942,3066103
42943,3066742
42944,3067470
42945,3085667
42946,3147780
42947,3173085
42948,3173106
42949,3183897
42950,3188507
42951,3188724
42952,3189992
42953,3596850
42954,3604185
42955,3608876
42956,3643275
42957,3644870
42958,3645851
42959,3651465
42960,3661508
42961,3711123
42962,3714328
42963,3715591
42964,3715758
42965,3730205
42966,3786636
42967,3836367
42968,3856535
42969,3859209
42970,3864709
42971,3867455
42972,3880435
42973,3917604
42974,3990358
42975,4012656
42976,4031654
42977,4047960
42978,4070612
42979,4081125
42980,4081906
42981,4092157
42982,4096857
42983,4128651
42984,4166414
42985,4178642
42986,4178763
42987,4188511
42988,4189112
42989,4257704
42990,4273218
42991,4932326
42992,4940408
42993,5273009
42994,5281346
42995,5304520
42996,5308481
42997,5317153
42998,5322987
42999,5349935
43000,5354127
43001,5355798
43002,5372036
43003,5378761
43004,5383108
43005,5407364
43006,5537247
43007,5557513
43008,5558082
43009,5579564
43010,5579589
43011,5591016
43012,5601216
43013,5603238
43014,5637363
43015,5648492
43016,5706112
43017,6297235
43018,6297372
43019,7221302
43020,7226955
43021,7262544
43022,7273009
43023,7289226
43024,7293082
43025,7305204
43026,7306742
43027,7397615
43028,7475340
43029,7481349
43030,7500616
43031,7549978
43032,7590134
43033,7606364
43034,7789118
43035,7856554
43036,7888059
43037,7930791
43038,7954099
43039,7997567
43040,8014133
43041,8035903
43042,8048931
43043,8297357
43044,8331869
43045,8350367
43046,8427472
43047,8687052
43048,9020142
43049,9200712
43050,10498994
43051,11101616
43052,11135090
43053,11537274
43054,191
43055,4689
43056,2675704
43057,2678224
43058,2688815
43059,2689290
43060,2705264
43061,2755859
43062,2763179
43063,2764621
43064,2771421
43065,2781313
43066,2784897
43067,2788618
43068,2798828
43069,2811671
43070,2817639
43071,2836590
43072,2842370
43073,2842541
43074,2845762
43075,2846723
43076,2863068
43077,2874227
43078,2874581
43079,2886491
43080,2891097
43081,2906219
43082,2910442
43083,2911147
43084,2931104
43085,2941738
43086,2948745
43087,2950187
43088,2950821
43089,2953832
43090,2958570
43091,2958706
43092,2962029
43093,2968671
43094,2970410
43095,2970430
43096,2981806
43097,2992111
43098,3012667
43099,3038343
43100,3057544
43101,3082178
43102,3083504
43103,3083508
43104,3103209
43105,3115585
43106,3152554
43107,3152662
43108,3157637
43109,3183441
43110,3188705
43111,3568514
43112,3596722
43113,3607434
43114,3656108
43115,3678124
43116,3679301
43117,3682057
43118,3685070
43119,3686935
43120,3722478
43121,3727606
43122,3745366
43123,3748269
43124,3750695
43125,3751441
43126,3768869
43127,3774443
43128,3775335
43129,3781043
43130,3784675
43131,3784993
43132,3818457
43133,3851595
43134,3869073
43135,3901397
43136,3903853
43137,3999670
43138,4001321
43139,4011602
43140,4031503
43141,4054936
43142,4069872
43143,4097810
43144,4098661
43145,4099273
43146,4117174
43147,4143099
43148,4145230
43149,4159285
43150,4160278
43151,4160310
43152,4179558
43153,4196618
43154,4204752
43155,4205448
43156,4256428
43157,4260093
43158,4280186
43159,4894389
43160,5272740
43161,5274875
43162,5275167
43163,5286169
43164,5294252
43165,5306092
43166,5307093
43167,5307169
43168,5321329
43169,5323416
43170,5328981
43171,5333765
43172,5335718
43173,5357450
43174,5395639
43175,5407484
43176,5416297
43177,5418964
43178,5533343
43179,5570207
43180,5571196
43181,5645639
43182,5669748
43183,5706185
43184,5947017
43185,7115793
43186,7276632
43187,7291013
43188,7304309
43189,7401308
43190,7419578
43191,7421391
43192,7489635
43193,7498073
43194,7574938
43195,7583720
43196,7631348
43197,7746646
43198,7822944
43199,7903731
43200,7916718
43201,7928529
43202,8018698
43203,8022289
43204,8028873
43205,8127253
43206,8189889
43207,8278518
43208,8285480
43209,8303911
43210,8335495
43211,8338590
43212,8342862
43213,8698693
43214,8749750
43215,9108263
43216,9462614
43217,9578373
43218,11131570
43219,4893
43220,2644877
43221,2653941
43222,2667586
43223,2669926
43224,2671764
43225,2677580
43226,2677959
43227,2687875
43228,2704454
43229,2705161
43230,2705267
43231,2705325
43232,2739332
43233,2752062
43234,2755003
43235,2755231
43236,2755277
43237,2781156
43238,2814694
43239,2815071
43240,2818428
43241,2818516
43242,2818594
43243,2821306
43244,2840887
43245,2844194
43246,2844473
43247,2862989
43248,2869212
43249,2869478
43250,2874712
43251,2887861
43252,2891796
43253,2901191
43254,2911945
43255,2928734
43256,2947459
43257,2958576
43258,2958736
43259,2973157
43260,2979000
43261,3075044
43262,3075800
43263,3076567
43264,3092842
43265,3104367
43266,3122271
43267,3152149
43268,3152212
43269,3155036
43270,3156325
43271,3169754
43272,3183629
43273,3183830
43274,3184511
43275,3190526
43276,3588402
43277,3592581
43278,3599158
43279,3608885
43280,3615647
43281,3648510
43282,3656209
43283,3719880
43284,3743057
43285,3748254
43286,3751459
43287,3774064
43288,3777190
43289,3865194
43290,3866709
43291,3867569
43292,3905263
43293,3998556
43294,4011888
43295,4014402
43296,4015926
43297,4017846
43298,4079273
43299,4097416
43300,4100799
43301,4101676
43302,4113018
43303,4144505
43304,4153640
43305,4155265
43306,4157853
43307,4159605
43308,4171465
43309,4182851
43310,4186226
43311,4189486
43312,4217014
43313,4259889
43314,4884945
43315,4907793
43316,5275975
43317,5278820
43318,5278856
43319,5282211
43320,5286203
43321,5286245
43322,5286320
43323,5302065
43324,5304583
43325,5306929
43326,5307088
43327,5314646
43328,5316605
43329,5316805
43330,5317427
43331,5323042
43332,5325127
43333,5329682
43334,5332861
43335,5340857
43336,5361694
43337,5383460
43338,5384606
43339,5395834
43340,5419407
43341,5569693
43342,5572085
43343,5589450
43344,5590064
43345,5591877
43346,5596751
43347,5667180
43348,5685615
43349,6297226
43350,6559985
43351,7227902
43352,7262505
43353,7271294
43354,7279388
43355,7299032
43356,7307152
43357,7334859
43358,7537523
43359,7543154
43360,7622536
43361,7633007
43362,7656909
43363,7676698
43364,7791282
43365,7805971
43366,7808306
43367,7915749
43368,7922918
43369,7936406
43370,7958268
43371,8027602
43372,8133659
43373,8140201
43374,8150667
43375,8181741
43376,8201414
43377,8215996
43378,8234358
43379,8319085
43380,8339473
43381,8354777
43382,8362975
43383,8398435
43384,9183457
43385,10668032
43386,11401923
43387,2649612
43388,2653146
43389,2669913
43390,2670201
43391,2678036
43392,2681943
43393,2688770
43394,2690243
43395,2708303
43396,2733395
43397,2756481
43398,2788155
43399,2798778
43400,2802082
43401,2813238
43402,2835984
43403,2843315
43404,2844066
43405,2855860
43406,2868322
43407,2877861
43408,2891925
43409,2896853
43410,2898408
43411,2901644
43412,2902080
43413,2906060
43414,2910380
43415,2917451
43416,2918007
43417,2928680
43418,2955819
43419,2963764
43420,2973009
43421,2982069
43422,2982715
43423,3038390
43424,3039004
43425,3059333
43426,3068044
43427,3076701
43428,3076730
43429,3144502
43430,3157734
43431,3183867
43432,3184061
43433,3188067
43434,3598716
43435,3606972
43436,3643141
43437,3643341
43438,3644541
43439,3644634
43440,3659120
43441,3662076
43442,3684047
43443,3720422
43444,3729556
43445,3745254
43446,3764794
43447,3782662
43448,3787828
43449,3791944
43450,3823495
43451,3823810
43452,3831700
43453,3836816
43454,3851848
43455,3859587
43456,3859754
43457,3865722
43458,3868993
43459,3889087
43460,4011651
43461,4053540
43462,4053816
43463,4077201
43464,4097012
43465,4097320
43466,4105268
43467,4120997
43468,4143829
43469,4154588
43470,4157170
43471,4176260
43472,4178274
43473,4178453
43474,4180430
43475,4183462
43476,4186257
43477,4190326
43478,4205198
43479,4937311
43480,5280120
43481,5293602
43482,5305222
43483,5306114
43484,5314610
43485,5316631
43486,5332485
43487,5339149
43488,5359533
43489,5524345
43490,5549069
43491,5549928
43492,5573909
43493,5576465
43494,5596861
43495,5649952
43496,5653150
43497,5655561
43498,6433113
43499,7262778
43500,7277339
43501,7308027
43502,7308104
43503,7326545
43504,7328428
43505,7383551
43506,7413937
43507,7433348
43508,7433544
43509,7468951
43510,7482959
43511,7649006
43512,7651884
43513,7756510
43514,7791388
43515,7795518
43516,7826874
43517,7926585
43518,7998215
43519,8000355
43520,8074257
43521,8080877
43522,8085390
43523,8091522
43524,8175905
43525,8207259
43526,8217389
43527,8260060
43528,8385772
43529,8400483
43530,8551700
43531,8580929
43532,8627595
43533,8914403
43534,9053428
43535,11002820
43536,11110207
43537,11342573
43538,2665268
43539,2668103
43540,2677770
43541,2680406
43542,2710578
43543,2739224
43544,2741742
43545,2760081
43546,2763385
43547,2786190
43548,2789010
43549,2795041
43550,2796808
43551,2815707
43552,2821286
43553,2825487
43554,2840889
43555,2850560
43556,2863219
43557,2867778
43558,2868096
43559,2868759
43560,2876666
43561,2927112
43562,2943636
43563,2951464
43564,2978751
43565,3011993
43566,3076554
43567,3080125
43568,3080460
43569,3086371
43570,3090813
43571,3130352
43572,3156658
43573,3173034
43574,3182086
43575,3183373
43576,3576300
43577,3596982
43578,3607132
43579,3615159
43580,3644853
43581,3669210
43582,3676350
43583,3681383
43584,3682771
43585,3709077
43586,3714976
43587,3719278
43588,3731025
43589,3752096
43590,3757414
43591,3764112
43592,3779270
43593,3790243
43594,3823245
43595,3824073
43596,3829373
43597,3832830
43598,3851165
43599,3857908
43600,3866766
43601,3867591
43602,3876541
43603,4015805
43604,4020590
43605,4025736
43606,4031147
43607,4031345
43608,4050754
43609,4070176
43610,4073122
43611,4073787
43612,4081472
43613,4083441
43614,4097193
43615,4098943
43616,4110425
43617,4114083
43618,4123200
43619,4133337
43620,4139103
43621,4150551
43622,4157408
43623,4158232
43624,4179766
43625,4182685
43626,4184049
43627,4204773
43628,5279914
43629,5282334
43630,5286157
43631,5293243
43632,5295487
43633,5302770
43634,5312597
43635,5314655
43636,5315399
43637,5332967
43638,5349619
43639,5372184
43640,5529772
43641,5558099
43642,5570055
43643,5571159
43644,5597525
43645,5615667
43646,5615836
43647,5639462
43648,5643725
43649,5649547
43650,5681458
43651,5939092
43652,5950977
43653,6358796
43654,6429304
43655,7126914
43656,7265047
43657,7294535
43658,7300542
43659,7321293
43660,7325834
43661,7337107
43662,7399012
43663,7497859
43664,7554419
43665,7566755
43666,7645875
43667,7658584
43668,7682562
43669,7779049
43670,7841837
43671,7915175
43672,7919169
43673,7930420
43674,7998959
43675,8068359
43676,8223662
43677,8235099
43678,8250112
43679,8317222
43680,8320795
43681,8335282
43682,8350606
43683,8364646
43684,8388719
43685,8504220
43686,8608987
43687,8714047
43688,9330038
43689,9748980
43690,9778050
43691,11038215
43692,11153016
43693,2654738
43694,2658818
43695,2662144
43696,2675683
43697,2680536
43698,2682858
43699,2688772
43700,2705141
43701,2710052
43702,2731756
43703,2736405
43704,2738575
43705,2738893
43706,2758656
43707,2795334
43708,2819403
43709,2863038
43710,2866488
43711,2868785
43712,2869441
43713,2871389
43714,2877696
43715,2883388
43716,2889813
43717,2905664
43718,2918158
43719,2923273
43720,2928366
43721,2931938
43722,2941204
43723,2953264
43724,2953403
43725,2965924
43726,2970983
43727,3021697
43728,3022514
43729,3034646
43730,3075863
43731,3086089
43732,3108370
43733,3126327
