;usageKey;acceptedUsageKey;scientificName;canonicalName;rank;status;confidence;matchType;kingdom;phylum;order;family;genus;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;synonym;class;species;speciesKey;note
2897;5384215;;Pereskia aculeata Mill.;Pereskia aculeata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Cactaceae;Pereskia;6;7707728.0;220.0;422.0;2519.0;3084442.0;False;Magnoliopsida;Pereskia aculeata;5384215.0;
2898;2519;;Cactaceae;Cactaceae;FAMILY;ACCEPTED;99;HIGHERRANK;Plantae;Tracheophyta;Caryophyllales;Cactaceae;;6;7707728.0;220.0;422.0;2519.0;;False;Magnoliopsida;;;
2899;5384214;;Pereskia grandifolia Haw.;Pereskia grandifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Cactaceae;Pereskia;6;7707728.0;220.0;422.0;2519.0;3084442.0;False;Magnoliopsida;Pereskia grandifolia;5384214.0;
2900;3829373;;Pericampylus glaucus (Lam.) Merr.;Pericampylus glaucus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ranunculales;Menispermaceae;Pericampylus;6;7707728.0;220.0;399.0;2411.0;7268635.0;False;Magnoliopsida;Pericampylus glaucus;3829373.0;
2901;3889106;;Peronema canescens Jack;Peronema canescens;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Peronema;6;7707728.0;220.0;408.0;2497.0;7307455.0;False;Magnoliopsida;Peronema canescens;3889106.0;
2902;3034046;;Persea americana Mill.;Persea americana;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Laurales;Lauraceae;Persea;6;7707728.0;220.0;407.0;6688.0;3034041.0;False;Magnoliopsida;Persea americana;3034046.0;
2903;6688;;Lauraceae;Lauraceae;FAMILY;ACCEPTED;99;HIGHERRANK;Plantae;Tracheophyta;Laurales;Lauraceae;;6;7707728.0;220.0;407.0;6688.0;;False;Magnoliopsida;;;
2904;2774103;2774083.0;Peliosanthes viridis Ridl.;Peliosanthes viridis;SPECIES;SYNONYM;80;FUZZY;Plantae;Tracheophyta;Asparagales;Asparagaceae;Peliosanthes;6;7707728.0;196.0;1169.0;7683.0;9259041.0;True;Liliopsida;Peliosanthes teta;2774071.0;
2905;7297263;;Petrea rugosa Kunth;Petrea rugosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Verbenaceae;Petrea;6;7707728.0;220.0;408.0;6689.0;2925535.0;False;Magnoliopsida;Petrea rugosa;7297263.0;
2906;2925536;;Petrea volubilis L.;Petrea volubilis;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Lamiales;Verbenaceae;Petrea;6;7707728.0;220.0;408.0;6689.0;2925535.0;False;Magnoliopsida;Petrea volubilis;2925536.0;
2907;3034906;;Petroselinum Hill;Petroselinum;GENUS;ACCEPTED;95;HIGHERRANK;Plantae;Tracheophyta;Apiales;Apiaceae;Petroselinum;6;7707728.0;220.0;1351.0;6720.0;3034906.0;False;Magnoliopsida;;;
2908;2928863;;Petunia axillaris (Lam.) Britton;Petunia axillaris;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Solanales;Solanaceae;Petunia;6;7707728.0;220.0;1176.0;7717.0;2928858.0;False;Magnoliopsida;Petunia axillaris;2928863.0;
2909;3155557;3155554.0;Phaeanthus crassipetalus Becc.;Phaeanthus crassipetalus;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Magnoliales;Annonaceae;Phaeanthus;6;7707728.0;220.0;718.0;9291.0;3155531.0;True;Magnoliopsida;Phaeanthus splendens;3155554.0;
2910;3155535;;Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus ophthalmicus;SPECIES;ACCEPTED;98;FUZZY;Plantae;Tracheophyta;Magnoliales;Annonaceae;Phaeanthus;6;7707728.0;220.0;718.0;9291.0;3155531.0;False;Magnoliopsida;Phaeanthus ophthalmicus;3155535.0;
2911;2816468;2816456.0;Phaius rumphii Blume;Phaius rumphii;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Asparagales;Orchidaceae;Spathoglottis;6;7707728.0;196.0;1169.0;7689.0;2816401.0;True;Liliopsida;Spathoglottis plicata;2816456.0;
2912;2836449;;Phaius Lour.;Phaius;GENUS;ACCEPTED;95;HIGHERRANK;Plantae;Tracheophyta;Asparagales;Orchidaceae;Phaius;6;7707728.0;196.0;1169.0;7689.0;2836449.0;False;Liliopsida;;;
2913;5289756;;Phalaris arundinacea L.;Phalaris arundinacea;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Phalaris;6;7707728.0;196.0;1369.0;3073.0;2703277.0;False;Liliopsida;Phalaris arundinacea;5289756.0;
2914;3233887;;Phaleria Jack;Phaleria;GENUS;ACCEPTED;99;HIGHERRANK;Plantae;Tracheophyta;Malvales;Thymelaeaceae;Phaleria;6;7707728.0;220.0;941.0;2428.0;3233887.0;False;Magnoliopsida;;;
2915;5524411;;Phaleria capitata Jack;Phaleria capitata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Thymelaeaceae;Phaleria;6;7707728.0;220.0;941.0;2428.0;3233887.0;False;Magnoliopsida;Phaleria capitata;5524411.0;
2916;5524327;;Phaleria macrocarpa (Scheff.) Boerl.;Phaleria macrocarpa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Thymelaeaceae;Phaleria;6;7707728.0;220.0;941.0;2428.0;3233887.0;False;Magnoliopsida;Phaleria macrocarpa;5524327.0;
2917;3681293;2928598.0;Pharbitis indica (Burm.fil.) R.C.Fang;Pharbitis indica;SPECIES;SYNONYM;99;EXACT;Plantae;Tracheophyta;Solanales;Convolvulaceae;Ipomoea;6;7707728.0;220.0;1176.0;2389.0;2928509.0;True;Magnoliopsida;Ipomoea indica;2928598.0;2 synonym homonyms
2918;7272810;8326641.0;Pharmacum Rumph. ex Kuntze;Pharmacum;GENUS;SYNONYM;96;HIGHERRANK;Plantae;Tracheophyta;Myrtales;Melastomataceae;Astronia;6;7707728.0;220.0;690.0;6683.0;8326641.0;True;Magnoliopsida;;;
2919;11143770;;Phaseolus calcaratus Haines;Phaseolus calcaratus;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Phaseolus;6;7707728.0;220.0;1370.0;5386.0;2947798.0;False;Magnoliopsida;Phaseolus calcaratus;11143770.0;
2920;5349386;2945063.0;Phaseolus lathyroides L.;Phaseolus lathyroides;SPECIES;SYNONYM;97;FUZZY;Plantae;Tracheophyta;Fabales;Fabaceae;Macroptilium;6;7707728.0;220.0;1370.0;5386.0;2945015.0;True;Magnoliopsida;Macroptilium lathyroides;2945063.0;
2921;5350438;;Phaseolus lunatus L.;Phaseolus lunatus;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Phaseolus;6;7707728.0;220.0;1370.0;5386.0;2947798.0;False;Magnoliopsida;Phaseolus lunatus;5350438.0;
2922;2947798;;Phaseolus L.;Phaseolus;GENUS;ACCEPTED;95;HIGHERRANK;Plantae;Tracheophyta;Fabales;Fabaceae;Phaseolus;6;7707728.0;220.0;1370.0;5386.0;2947798.0;False;Magnoliopsida;;;
2923;8305376;;Phaseolus mungo Wall.;Phaseolus mungo;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Phaseolus;6;7707728.0;220.0;1370.0;5386.0;2947798.0;False;Magnoliopsida;Phaseolus mungo;8305376.0;
2924;2982372;;Vigna Savi;Vigna;GENUS;ACCEPTED;99;HIGHERRANK;Plantae;Tracheophyta;Fabales;Fabaceae;Vigna;6;7707728.0;220.0;1370.0;5386.0;2982372.0;False;Magnoliopsida;;;
2925;5360627;2982390.0;Phaseolus scaberulus Miq.;Phaseolus scaberulus;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Vigna;6;7707728.0;220.0;1370.0;5386.0;2982372.0;True;Magnoliopsida;Vigna radiata;2982380.0;
2926;5350452;;Phaseolus vulgaris L.;Phaseolus vulgaris;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Phaseolus;6;7707728.0;220.0;1370.0;5386.0;2947798.0;False;Magnoliopsida;Phaseolus vulgaris;5350452.0;
2927;4087199;3878944.0;Phoberos roxburghii Benn.;Phoberos roxburghii;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Malpighiales;Salicaceae;Scolopia;6;7707728.0;220.0;1414.0;6664.0;7274142.0;True;Magnoliopsida;Scolopia spinosa;3878944.0;
2928;5685167;10759496.0;Phoebe declinata (Blume) Nees;Phoebe declinata;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Laurales;Lauraceae;Machilus;6;7707728.0;220.0;407.0;6688.0;9419239.0;True;Magnoliopsida;Machilus declinata;10759496.0;
2929;5686191;5685172.0;Phoebe multiflora Blume;Phoebe multiflora;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Laurales;Lauraceae;Phoebe;6;7707728.0;220.0;407.0;6688.0;3034093.0;True;Magnoliopsida;Phoebe cuneata;5685172.0;
2930;8388187;;Phoebe opaca Blume;Phoebe opaca;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Laurales;Lauraceae;Phoebe;6;7707728.0;220.0;407.0;6688.0;3034093.0;False;Magnoliopsida;Phoebe opaca;8388187.0;
2931;2735338;;Phoenicophorium borsigianum (K.Koch) Stuntz;Phoenicophorium borsigianum;SPECIES;ACCEPTED;98;FUZZY;Plantae;Tracheophyta;Arecales;Arecaceae;Phoenicophorium;6;7707728.0;196.0;552.0;7681.0;2735337.0;False;Liliopsida;Phoenicophorium borsigianum;2735338.0;
2932;7445284;;Phoenix canariensis H.Wildpret;Phoenix canariensis;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Phoenix;6;7707728.0;196.0;552.0;7681.0;2732076.0;False;Liliopsida;Phoenix canariensis;7445284.0;
2933;6109699;;Phoenix dactylifera L.;Phoenix dactylifera;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Phoenix;6;7707728.0;196.0;552.0;7681.0;2732076.0;False;Liliopsida;Phoenix dactylifera;6109699.0;
2934;7681;;Arecaceae;Arecaceae;FAMILY;ACCEPTED;99;HIGHERRANK;Plantae;Tracheophyta;Arecales;Arecaceae;;6;7707728.0;196.0;552.0;7681.0;;False;Liliopsida;;;
2935;5293182;;Phoenix paludosa Roxb.;Phoenix paludosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Phoenix;6;7707728.0;196.0;552.0;7681.0;2732076.0;False;Liliopsida;Phoenix paludosa;5293182.0;
2936;5293176;;Phoenix rupicola T.Anderson;Phoenix rupicola;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Phoenix;6;7707728.0;196.0;552.0;7681.0;2732076.0;False;Liliopsida;Phoenix rupicola;5293176.0;
2937;2735569;;Pholidocarpus ihur (Giseke) Blume;Pholidocarpus ihur;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Pholidocarpus;6;7707728.0;196.0;552.0;7681.0;2735564.0;False;Liliopsida;Pholidocarpus ihur;2735569.0;
2938;2735565;;Pholidocarpus kingianus (Becc.) Ridl.;Pholidocarpus kingianus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Pholidocarpus;6;7707728.0;196.0;552.0;7681.0;2735564.0;False;Liliopsida;Pholidocarpus kingianus;2735565.0;
2939;2735575;;Pholidocarpus macrocarpus Becc.;Pholidocarpus macrocarpus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Pholidocarpus;6;7707728.0;196.0;552.0;7681.0;2735564.0;False;Liliopsida;Pholidocarpus macrocarpus;2735575.0;
2940;2735568;;Pholidocarpus majadum Becc.;Pholidocarpus majadum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Pholidocarpus;6;7707728.0;196.0;552.0;7681.0;2735564.0;False;Liliopsida;Pholidocarpus majadum;2735568.0;
2941;2735574;;Pholidocarpus sumatranus Becc.;Pholidocarpus sumatranus;SPECIES;ACCEPTED;98;FUZZY;Plantae;Tracheophyta;Arecales;Arecaceae;Pholidocarpus;6;7707728.0;196.0;552.0;7681.0;2735564.0;False;Liliopsida;Pholidocarpus sumatranus;2735574.0;
2942;2778511;;Phormium tenax J.R.Forst. & G.Forst.;Phormium tenax;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Asphodelaceae;Phormium;6;7707728.0;196.0;1169.0;4259209.0;9352366.0;False;Liliopsida;Phormium tenax;2778511.0;
2943;5290153;7226752.0;Phragmites communis Trin.;Phragmites communis;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Phragmites;6;7707728.0;196.0;1369.0;3073.0;2705783.0;True;Liliopsida;Phragmites australis;5290149.0;
2944;5302778;5302770.0;Phrynium capitatum Willd.;Phrynium capitatum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Zingiberales;Marantaceae;Phrynium;6;7707728.0;196.0;627.0;8784.0;2760246.0;True;Liliopsida;Phrynium pubinerve;5302770.0;
2945;5381888;5381886.0;Phyllanthus accrescens J.J.Sm.;Phyllanthus accrescens;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;6;7707728.0;220.0;1414.0;8807.0;3061139.0;True;Magnoliopsida;Phyllanthus gomphocarpus;5381886.0;
2946;5381567;;Phyllanthus acidus (L.) Skeels;Phyllanthus acidus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;6;7707728.0;220.0;1414.0;8807.0;3061139.0;False;Magnoliopsida;Phyllanthus acidus;5381567.0;
2947;5382163;;Phyllanthus buxifolius (Blume) Müll.Arg.;Phyllanthus buxifolius;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;6;7707728.0;220.0;1414.0;8807.0;3061139.0;False;Magnoliopsida;Phyllanthus buxifolius;5382163.0;
2948;5383247;5383240.0;Phyllanthus indicus (Dalzell) Müll.Arg.;Phyllanthus indicus;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Margaritaria;6;7707728.0;220.0;1414.0;8807.0;8016408.0;True;Magnoliopsida;Margaritaria indica;5383240.0;
2949;5381945;;Phyllanthus niruri L.;Phyllanthus niruri;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;6;7707728.0;220.0;1414.0;8807.0;3061139.0;False;Magnoliopsida;Phyllanthus niruri;5381945.0;
2950;5381514;;Phyllanthus pulcher Wall. ex Müll.Arg.;Phyllanthus pulcher;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;6;7707728.0;220.0;1414.0;8807.0;3061139.0;False;Magnoliopsida;Phyllanthus pulcher;5381514.0;
2951;5382478;;Phyllanthus reticulatus Poir.;Phyllanthus reticulatus;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;6;7707728.0;220.0;1414.0;8807.0;3061139.0;False;Magnoliopsida;Phyllanthus reticulatus;5382478.0;
2952;3061139;;Phyllanthus L.;Phyllanthus;GENUS;ACCEPTED;80;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;6;7707728.0;220.0;1414.0;8807.0;3061139.0;False;Magnoliopsida;;;
2953;5382061;;Phyllanthus virgatus G.Forst.;Phyllanthus virgatus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;6;7707728.0;220.0;1414.0;8807.0;3061139.0;False;Magnoliopsida;Phyllanthus virgatus;5382061.0;
2954;3765102;11138557.0;Phyllochlamys taxoides (B.Heyne ex Roth) Koord.;Phyllochlamys taxoides;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Rosales;Moraceae;Taxotrophis;6;7707728.0;220.0;691.0;6640.0;7262858.0;True;Magnoliopsida;Taxotrophis taxoides;11138557.0;
2955;5290167;;Phyllostachys aurea (André) Rivière & C.Rivière;Phyllostachys aurea;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Phyllostachys;6;7707728.0;196.0;1369.0;3073.0;2705978.0;False;Liliopsida;Phyllostachys aurea;5290167.0;
2956;5341792;;Physalis angulata L.;Physalis angulata;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Solanales;Solanaceae;Physalis;6;7707728.0;220.0;1176.0;7717.0;2928907.0;False;Magnoliopsida;Physalis angulata;5341792.0;
2957;5341784;;Physalis peruviana L.;Physalis peruviana;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Solanales;Solanaceae;Physalis;6;7707728.0;220.0;1176.0;7717.0;2928907.0;False;Magnoliopsida;Physalis peruviana;5341784.0;
2958;2736300;;Phytelephas macrocarpa Ruiz & Pav.;Phytelephas macrocarpa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Phytelephas;6;7707728.0;196.0;552.0;7681.0;2736285.0;False;Liliopsida;Phytelephas macrocarpa;2736300.0;
2959;2736304;2736300.0;Phytelephas microcarpa Ruiz & Pav.;Phytelephas microcarpa;SPECIES;SYNONYM;99;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Phytelephas;6;7707728.0;196.0;552.0;7681.0;2736285.0;True;Liliopsida;Phytelephas macrocarpa;2736300.0;2 synonym homonyms
2960;3597362;;Phytocrene bracteata Wall.;Phytocrene bracteata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Icacinales;Icacinaceae;Phytocrene;6;7707728.0;220.0;7223732.0;2513.0;7314424.0;False;Magnoliopsida;Phytocrene bracteata;3597362.0;
2961;3708935;;Picrasma javanica Blume;Picrasma javanica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Simaroubaceae;Picrasma;6;7707728.0;220.0;933.0;2395.0;3190671.0;False;Magnoliopsida;Picrasma javanica;3708935.0;
2962;3727292;;Picrorhiza kurrooa Royle;Picrorhiza kurrooa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Plantaginaceae;Picrorhiza;6;7707728.0;220.0;408.0;2420.0;6438747.0;False;Magnoliopsida;Picrorhiza kurrooa;3727292.0;
2963;5671142;5669957.0;Pilea calcarea Ridl.;Pilea calcarea;SPECIES;SYNONYM;96;FUZZY;Plantae;Tracheophyta;Rosales;Urticaceae;Pilea;6;7707728.0;220.0;691.0;6639.0;2984417.0;True;Magnoliopsida;Pilea fruticosa;5669957.0;
2964;5670477;;Pilea melastomoides (Poir.) Wedd.;Pilea melastomoides;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Rosales;Urticaceae;Pilea;6;7707728.0;220.0;691.0;6639.0;2984417.0;False;Magnoliopsida;Pilea melastomoides;5670477.0;
2965;5361841;;Pilea microphylla (L.) Liebm.;Pilea microphylla;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Rosales;Urticaceae;Pilea;6;7707728.0;220.0;691.0;6639.0;2984417.0;False;Magnoliopsida;Pilea microphylla;5361841.0;
2966;3917601;;Pimeleodendron macrocarpum J.J.Sm., 1924;Pimeleodendron macrocarpum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Pimeleodendron;6;7707728.0;220.0;1414.0;4691.0;7276118.0;False;Magnoliopsida;Pimeleodendron macrocarpum;3917601.0;
2967;3917594;;Pimeleodendron papaveroides J.J.Sm., 1924;Pimeleodendron papaveroides;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Pimeleodendron;6;7707728.0;220.0;1414.0;4691.0;7276118.0;False;Magnoliopsida;Pimeleodendron papaveroides;3917594.0;
2968;3186122;9629378.0;Pimenta acris (Sw.) Kostel.;Pimenta acris;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Pimenta;6;7707728.0;220.0;690.0;5014.0;3186060.0;True;Magnoliopsida;Pimenta racemosa;3186096.0;
2969;3186077;3186061.0;Pimenta officinalis Lindl.;Pimenta officinalis;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Pimenta;6;7707728.0;220.0;690.0;5014.0;3186060.0;True;Magnoliopsida;Pimenta dioica;3186061.0;
2970;7700328;;Pimpinella alpina Host;Pimpinella alpina;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Apiales;Apiaceae;Pimpinella;6;7707728.0;220.0;1351.0;6720.0;3034784.0;False;Magnoliopsida;Pimpinella alpina;7700328.0;
2971;8080300;;Pimpinella anisum L.;Pimpinella anisum;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Apiales;Apiaceae;Pimpinella;6;7707728.0;220.0;1351.0;6720.0;3034784.0;False;Magnoliopsida;Pimpinella anisum;8080300.0;
2972;2739486;;Pinanga furfuracea Blume;Pinanga furfuracea;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Pinanga;6;7707728.0;196.0;552.0;7681.0;2739291.0;False;Liliopsida;Pinanga furfuracea;2739486.0;
2973;2739548;;Pinanga malaiana (Mart.) Scheff.;Pinanga malaiana;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Pinanga;6;7707728.0;196.0;552.0;7681.0;2739291.0;False;Liliopsida;Pinanga malaiana;2739548.0;
2974;2739396;;Pinanga patula Blume;Pinanga patula;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Pinanga;6;7707728.0;196.0;552.0;7681.0;2739291.0;False;Liliopsida;Pinanga patula;2739396.0;
2975;5285119;;Pinus merkusii Jungh. & de Vriese;Pinus merkusii;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Pinales;Pinaceae;Pinus;6;7707728.0;194.0;640.0;3925.0;2684241.0;False;Pinopsida;Pinus merkusii;5285119.0;
2976;3086337;;Piper aduncum L.;Piper aduncum;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper aduncum;3086337.0;
2977;8215152;;Piper attenuatum Buch.-Ham. ex Miq.;Piper attenuatum;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper attenuatum;8215152.0;
2978;4189931;;Piper bantamense Blume;Piper bantamense;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper bantamense;4189931.0;
2979;4187904;;Piper betle L.;Piper betle;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper betle;4187904.0;
2980;4187201;;Piper caducibracteum C.DC.;Piper caducibracteum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper caducibracteum;4187201.0;
2981;4186275;;Piper caninum Blume;Piper caninum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper caninum;4186275.0;
2982;10853156;;Piper crassipes Korth. ex Miq.;Piper crassipes;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper crassipes;10853156.0;
2983;7606629;;Piper cubeba L.fil.;Piper cubeba;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper cubeba;7606629.0;
2984;9161222;;Piper decumanum Linn.Diss.Herb.Amb.;Piper decumanum;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper decumanum;9161222.0;
2985;4190516;;Piper fragile Benth.;Piper fragile;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper fragile;4190516.0;
2986;6678;;Piperaceae;Piperaceae;FAMILY;ACCEPTED;99;HIGHERRANK;Plantae;Tracheophyta;Piperales;Piperaceae;;6;7707728.0;220.0;404.0;6678.0;;False;Magnoliopsida;;;
2987;4184850;4187547.0;Piper miniatum Blume;Piper miniatum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;True;Magnoliopsida;Piper macropiper;4187547.0;
2988;3086357;;Piper nigrum L.;Piper nigrum;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper nigrum;3086357.0;
2989;4185992;9242588.0;Piper pedicellosum Wall.;Piper pedicellosum;SPECIES;SYNONYM;99;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;True;Magnoliopsida;Piper neesii;9242588.0;2 synonym homonyms
2990;4187228;;Piper ramipilum C.DC.;Piper ramipilum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper ramipilum;4187228.0;
2991;3086342;;Piper retrofractum Vahl;Piper retrofractum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper retrofractum;3086342.0;
2992;4191172;;Piper sarmentosum Roxb.;Piper sarmentosum;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper sarmentosum;4191172.0;
2993;4187392;4189800.0;Piper stylosum Miq.;Piper stylosum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Peperomia;6;7707728.0;220.0;404.0;6678.0;3086367.0;True;Magnoliopsida;Peperomia rostrata;4189800.0;
2994;3086364;;Piper umbellatum L.;Piper umbellatum;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;6;7707728.0;220.0;404.0;6678.0;3075433.0;False;Magnoliopsida;Piper umbellatum;3086364.0;
