;id;species;varietas;family;penemu;referensi
3288;K0301370;Salix Tetrasperma;;Salicaceae;Roxb;EISAI
3289;K0302564;Salvia Hispanica;;Lamiaceae;L;EISAI
3290;K0100074;Salvia Splendens ;;Labiatae;Ker-Gawl;dr.Setiawan Jilid 4
3291;K0000186;Sambucus Javanica;;Caprifoliaceae;Reinw. Ex Bl;MMI
3292;K0200038;Sambucus Nigra;;Caprifoliaceae;L;WHO Jilid 2
3293;K0300035;Sampacea Montana;;Magnoliaceae;Rumph;EISAI
3294;K0301749;Sandoricum Emarginatum;;Meliaceae;Hiern;EISAI
3295;K0301750;Sandoricum Indicum;;Meliaceae;Cav;EISAI
3296;K0302784;Sansevieria Guineensis;;Agavaceae;Auct;EISAI
3297;K0100072;Sansevieria Laurentii ;;Liliaceae;[N.E.Br.] De Wild;dr.Setiawan Jilid 4
3298;K0000180;Santalum Album;;Santalaceae;L;MMI
3299;K0301580;Santalum Austro Caledonicum;;Santalaceae;Viell;EISAI
3300;K0301581;Santalum Boninense;;Santalaceae;Tuyama;EISAI
3301;K0301582;Santalum Freycinetianum;;Santalaceae;Gaud;EISAI
3302;K0301583;Santalum Haleaka Lae;;Santalaceae;Hillebr;EISAI
3303;K0301584;Santalum Lanceolatum;;Santalaceae;R.Br;EISAI
3304;K0301704;Santiria Apiculata;;Burceraceae;Benn;EISAI
3305;K0301705;Santiria Fasciculata;;Burceraceae;Benn;EISAI
3306;K0301706;Santiria Graffithii;;Burceraceae;Engl;EISAI
3307;K0301707;Santiria Laevigata;;Burceraceae;Bi;EISAI
3308;K0301708;Santiria Tomentosa;;Burceraceae;Bi;EISAI
3309;K0301763;Sapindus Rarak;;Sapindaceae;DC;EISAI
3310;K0301040;Sapium Discolor;;Euphorbiaceae;Muell.Arg;EISAI
3311;K0300984;Sapium Indicum;;Euphorbiaceae;Wall;EISAI
3312;K0301041;Sapium Jamaicense;;Euphorbiaceae;Swartz;EISAI
3313;K0301042;Sapium Sebiferum;;Euphorbiaceae;Roxb;EISAI
3314;K0300235;Sapria Himalayana;;Rafflesiaceae;Griff;EISAI
3315;K0302229;Saprosma Arboreum;;Rubiaceae;Bi;EISAI
3316;K0301146;Saraca Indica;;Caesalpiniaceae;L;EISAI
3317;K0301147;Saraca Thaipingensis;;Caesalpiniaceae;Cantley;EISAI
3318;K0303082;Sarchantus Scortechinii;;Orchidaceae ;Hook.F;EISAI
3319;K0302087;Sarcolobus Globosus;;Asclepiadaceae;Wall;EISAI
3320;K0302088;Sarcolobus Spanoghei;;Asclepiadaceae;Miq;EISAI
3321;K0302566;Satureja Hortensis;;Lamiaceae;L;EISAI
3322;K0300508;Saurauia Tristyla;;Saurauiaceae;Dc;EISAI
3323;K0000181;Sauropus Androgynus;;Euphorbiaceae;(L.) Merr;MMI
3324;K0301043;Sauropus Rhamnoides;;Euphorbiaceae;Bi;EISAI
3325;K0302285;Saussurea Lappa;;Asteraceae;Clarke;EISAI
3326;K0300301;Saxifraga Stolonifera;;Saxifragaceae;Meerb;EISAI
3327;K0301846;Schefflera Heterophylla;;Araliaceae;Harms;EISAI
3328;K0300503;Schima Bancana;;Theaceae;Miq;EISAI
3329;K0300504;Schima Noronhae;;Theaceae;Reinw;EISAI
3330;K0301817;Schinus Molle;;Anacaridaceae;L;EISAI
3331;K0200064;Schisandra Chinensis;;Schisandraceae;(Turcz)Baill;WHO Jilid 3
3332;K0302728;Schismatoglottis Calyptrata;;Araceae ;(Roxb)Z.M;EISAI
3333;K0302729;Schismatoglottis Wallichii;;Araceae ;Hook.F;EISAI
3334;K0301148;Schizolobium Excelsum;;Caesalpiniaceae;Vog;EISAI
3335;K0303371;Schizostachyum Caudatum;;Poaceae;Backer;EISAI
3336;K0303372;Schizostachyum Zollingeri;;Poaceae;Steud;EISAI
3337;K0301760;Schleichera Oleosa;;Sapindaceae;Oken;EISAI
3338;K0300777;Schoutenia Burmanni;;Tiliaceae;K & V;EISAI
3339;K0301048;Schuzomeria Serrata;;Cunoniaceae;Hochr;EISAI
3340;K0303114;Scirpus Aemulans;;Cyperaceae;Steud;EISAI
3341;K0303115;Scirpus Chinensis ;;Cyperaceae;Munro;EISAI
3342;K0303116;Scirpus Erectus;;Cyperaceae;Poir;EISAI
3343;K0303117;Scirpus Littoralis;;Cyperaceae;Schrad;EISAI
3344;K0303118;Scirpus Mucronatus;;Cyperaceae;L;EISAI
3345;K0303119;Scirpus Triqueter;;Cyperaceae;L;EISAI
3346;K0303373;Sclerachne Punctata;;Poaceae;R.Br;EISAI
3347;K0303120;Scleria Bancana;;Cyperaceae;Miq;EISAI
3348;K0303121;Scleria Pergracilis;;Cyperaceae;Kunt;EISAI
3349;K0303122;Scleria Sumatrensis;;Cyperaceae;Retz;EISAI
3350;K0301585;Scleropyrum Maingayi;;Santalaceae;Hook.F;EISAI
3351;K0300440;Scolopia Macrophylla;;Flacourtiaceae;Clos;EISAI
3352;K0302405;Scoparia Dulcis;;Scrophulariaceae;L;EISAI
3353;K0301570;Scopfia Chinensis;;Olacaceae;G Et C;EISAI
3354;K0301569;Scorodocarpus Borneensis;;Olacaceae;Becc;EISAI
3355;K0302286;Scorzonera Hispanica;;Asteraceae;L;EISAI
3356;K0200065;Scutellaria Baicalensis;;Lamiaceae;Georgi;WHO Jilid 3
3357;K0302567;Scutellaria Discolor;;Lamiaceae;Colebr;EISAI
3358;K0301709;Scutinanthe Brunnea;;Burceraceae;Thw;EISAI
3359;K0302230;Scyphipora Hydrophyllacea;;Rubiaceae;Gaertn;EISAI
3360;K0300284;Scyphostegia Bornensis;;Scyphostegiaceae;Stapf;EISAI
3361;K0301044;Sebastiania Chamaelea;;Euphorbiaceae;M.A;EISAI
3362;K0302089;Secamone Emetica;;Asclepiadaceae;R.Br;EISAI
3363;K0302090;Secamone Villosa;;Asclepiadaceae;Bi;EISAI
3364;K0300469;Secium Edule;;Cucurbitaceae;Sw;EISAI
3365;K0100002;Selaginella Doederleinni;;Selaginellaceae;Hieron;dr.Setiawan Jilid 1
3366;K0301818;Semecarpus Albescense;;Anacaridaceae;Kurz;EISAI
3367;K0301819;Semecarpus Anacaridum;;Anacaridaceae;L;EISAI
3368;K0301820;Semecarpus Forstenii;;Anacaridaceae;Bi;EISAI
3369;K0301821;Semecarpus Vernicefera;;Anacaridaceae;Hay Et Kawa;EISAI
3370;K0200040;Serenoa Repens;;Arecaceae;(Bartr)Small;WHO Jilid 2
3371;K0301210;Serianthes Dilmyi;;Mimosaceae;Foxb;EISAI
3372;K0000196;Sericocalyx Cripus;;Acanthaceae;(L.) Bremek;MMI
3373;K0302231;Serissa Foetida;;Rubiaceae;Willd;EISAI
3374;K0302446;Sesamum Indicum;;Pedaliaceae;L;EISAI
3375;K0301346;Sesbania Aculeata;;Papilionaceae;;EISAI
3376;K0000182;Sesbania Grandiflora;;Papilionaceae;(L.) Pers;MMI
3377;K0301347;Sesbania Sesban;;Papilionaceae;Merr;EISAI
3378;K0300309;Sesuvium Portulacastrum;;Ficoidaceae;L;EISAI
3379;K0303338;Setaria Italica;;Poaceae;P.Beauv;EISAI
3380;K0303374;Setria Palmifolia;;Poaceae;(Willd)Stapf;EISAI
3381;K0301350;Shopora Longipes;;Papilionaceae;Merr;EISAI
3382;K0300564;Shorea  Teysmanniana;;Dipterocarpaceae;Dyer;EISAI
3383;K0300565;Shorea  Utilis;;Dipterocarpaceae;King;EISAI
3384;K0300545;Shorea Acuminata;;Dipterocarpaceae;Dyer;EISAI
3385;K0300546;Shorea Aptra;;Dipterocarpaceae;Burck;EISAI
3386;K0300547;Shorea Bracteolata;;Dipterocarpaceae;Dyer;EISAI
3387;K0300548;Shorea Collina;;Dipterocarpaceae;Ridley;EISAI
3388;K0300549;Shorea Curtisii;;Dipterocarpaceae;King;EISAI
3389;K0300550;Shorea Eximia;;Dipterocarpaceae;Scheff;EISAI
3390;K0300551;Shorea Galuca;;Dipterocarpaceae;King;EISAI
3391;K0300552;Shorea Gysbertsiana;;Dipterocarpaceae;Burck;EISAI
3392;K0300553;Shorea Koordesii ;;Dipterocarpaceae;Brandis;EISAI
3393;K0300554;Shorea Laevis;;Dipterocarpaceae;Ridl;EISAI
3394;K0300555;Shorea Macroptera;;Dipterocarpaceae;Dyer;EISAI
3395;K0300556;Shorea Martiniana;;Dipterocarpaceae;Scheff;EISAI
3396;K0300557;Shorea Materialis;;Dipterocarpaceae;Ridley;EISAI
3397;K0300558;Shorea Parvifolia;;Dipterocarpaceae;Dyer;EISAI
3398;K0300559;Shorea Rigida;;Dipterocarpaceae;Brandis;EISAI
3399;K0300560;Shorea Robusta;;Dipterocarpaceae;Gaertn;EISAI
3400;K0300561;Shorea Scaberrima;;Dipterocarpaceae;Burck;EISAI
3401;K0300562;Shorea Selanica;;Dipterocarpaceae;Bi;EISAI
3402;K0300563;Shorea Stenoptera;;Dipterocarpaceae;Burck;EISAI
3403;K0301348;Shuteria Vestita;;Papilionaceae;Wa;EISAI
3404;K0300470;Sicyos Angulatus;;Cucurbitaceae;L;EISAI
3405;K0300874;Sida Acuta;;Malvaceae;Burm.F;EISAI
3406;K0300875;Sida Cordifolia;;Malvaceae;;EISAI
3407;K0300876;Sida Glutinosa;;Malvaceae;Cav;EISAI
3408;K0000187;Sida Rhombifolia;;Malvaceae;L;MMI
3409;K0200041;Silybum Marianum ;;Asteraceae;(L)Gaertn;WHO Jilid 2
3410;K0301149;Sindora Coriacea;;Caesalpiniaceae;Prain;EISAI
3411;K0301150;Sindora Lelocarpa;Msc.Herb.Bog;Caesalpiniaceae;Backer;EISAI
3412;K0301151;Sindora Parvifolia;Msc.Herb.Bog;Caesalpiniaceae;Backer;EISAI
3413;K0000188;Sindora Sumatrana;;Caesalpiniaceae;Miq;MMI
3414;K0301152;Sindora Velutina;;Caesalpiniaceae;Bak;EISAI
3415;K0301153;Sindora Wallichii;;Caesalpiniaceae;Benth;EISAI
3416;K0301549;Siphonodon Celastrineus;;Celastraceae;Griff;EISAI
3417;K0300297;Skaphium Lanceatum;;Polycalaceae;;EISAI
3418;K0302565;Slavia Occidentalis;;Lamiaceae;Swartz;EISAI
3419;K0302697;Smilax Calophylla;;Smilacaceae;Wall;EISAI
3420;K0100104;Smilax China ;;Smilacaceae;L;dr.Setiawan Jilid 6
3421;K0302698;Smilax Kingii;;Smilacaceae;Hook.F;EISAI
3422;K0302699;Smilax Macrocarpa;;Smilacaceae;Bi;EISAI
3423;K0302700;Smilax Megacarpa;;Smilacaceae;Bi;EISAI
3424;K0301349;Smithia Javanica;;Papilionaceae;Benth;EISAI
3425;K0302334;Solandra Grandiflora;;Solanaceae;Sw;EISAI
3426;K0302335;Solanum ;;Solanaceae;L;EISAI
3427;K0302336;Solanum Album ;;Solanaceae;Lour;EISAI
3428;K0302337;Solanum Blumei;;Solanaceae;Nees;EISAI
3429;K0302339;Solanum Ferox;;Solanaceae;L;EISAI
3430;K0302340;Solanum Grandiflorum;;Solanaceae;Auct;EISAI
3431;K0302341;Solanum Indicum;;Solanaceae;L;EISAI
3432;K0302342;Solanum Involucratum;;Solanaceae;Bi;EISAI
3433;K0302343;Solanum Kubin;;Solanaceae;;EISAI
3434;K0302344;Solanum Macrocarpon;;Solanaceae;L;EISAI
3435;K0302345;Solanum Mammosum;;Solanaceae;L;EISAI
3436;K0302338;Solanum Melongena;;Solanaceae;L;EISAI
3437;K0100096;Solanum Nigrum;;Solanaceae; L;dr.Setiawan Jilid 5
3438;K0302346;Solanum Pressum;;Solanaceae;Dunal;EISAI
3439;K0000189;Solanum Torvum;;Solanaceae;Sw;MMI
3440;K0302347;Solanum Trilobatum;;Solanaceae;L;EISAI
3441;K0302348;Solanum Tuberosum;;Solanaceae;L;EISAI
3442;K0302319;Solanum Verbascifolium;;Solanaceae;L;EISAI
3443;K0302349;Solanum Xanthocarpum;;Solanaceae;S Et W;EISAI
3444;K0000197;Sonchus Arvensis;;Asteraceae;L;MMI
3445;K0302287;Sonchus Asper;;Asteraceae;Vill;EISAI
3446;K0302288;Sonchus Javanicus;;Asteraceae;Jungh;EISAI
3447;K0302289;Sonchus Oleraceus;;Asteraceae;L;EISAI
3448;K0300368;Sonneratia Caseolaris;;Sonneratiaceae;Engl;EISAI
3449;K0300369;Sonneratia Griffithii;;Sonneratiaceae;Kurz;EISAI
3450;K0300370;Sonneratia Ovata;;Sonneratiaceae;Becker;EISAI
3451;K0301221;Sophora Tomentosa;;Papilionaceae;L;EISAI
3452;K0303147;Sorghum Vulgare;;Poaceae;Pers;EISAI
3453;K0302290;Spaeranthus Africanus;;Asteraceae;L;EISAI
3454;K0302730;Spathiphyllum Cannaefolium;;Araceae ;Schott;EISAI
3455;K0302731;Spathiphyllum Commutatum;;Araceae ;Schott;EISAI
3456;K0302439;Spathodea Campanulata;;Bignoniaceae;Beauv;EISAI
3457;K0303083;Spathoglottis Plicata;;Orchidaceae ;Bi;EISAI
3458;K0300305;Spergula Arvensis;;Caryophyllaceae;L;EISAI
3459;K0302535;Sphaenodesme Pentandra;;Verbenaceae;Jack;EISAI
3460;K0301351;Sphatholobus Ferrugineus;;Papilionaceae;Benth;EISAI
3461;K0301352;Sphatholobus Gyrocarpus;;Papilionaceae;Benth;EISAI
3462;K0301353;Sphatholobus Littolaris;;Papilionaceae;Hassk;EISAI
3463;K0302306;Sphenoclea Zeylanica;;Sphenocleaceae;Gaertn;EISAI
3464;K0301972;Spigelia Anthelmia;;Loganiaceae;L;EISAI
3465;K0302291;Spilanthes Fusca;;Asteraceae;Hort;EISAI
3466;K0000190;Spilanthes Labodicensis;;Asteraceae;A.H Moore;MMI
3467;K0300327;Spinacia Oleracea;;Chenopodiaceae;L;EISAI
3468;K0301798;Spondias Mangifera;;Anacaridaceae;Willa;EISAI
3469;K0301822;Spondias Mombin;;Anacaridaceae;L;EISAI
3470;K0303375;Sporobolus Acarifera;;Poaceae;;EISAI
3471;K0303376;Sporobolus Austaliensis;;Poaceae;Domin;EISAI
3472;K0303377;Sporobolus Berteroanus;;Poaceae;Trin;EISAI
3473;K0303378;Sporobolus Diander;;Poaceae;P.Beauv;EISAI
3474;K0303379;Sporobolus Tremulus;;Poaceae;Kunth;EISAI
3475;K0303380;Sporobolus Virginicus;;Poaceae;Kunth;EISAI
3476;K0302536;Stachytarpheta Bogoriensis;;Verbenaceae;Z & M;EISAI
3477;K0000183;Stachytarpheta Cayennensis;;Verbenaceae;(Rich.) Vahl;MMI
3478;K0100031;Stachytarpheta Jamaicensis ;;Verbenaceae;[L.] Vahl;dr.Setiawan Jilid 2
3479;K0302537;Stachytarpheta Mutabilis;;Verbenaceae;Vahl;EISAI
3480;K0303084;Stauropsis Gigantea;;Orchidaceae ;Benth;EISAI
3481;K0300087;Stelechocarpus Burahol;;Annonaceae;Hook.F. & Th ;EISAI
3482;K0300306;Stellaria Saxatilis;;Caryophyllaceae;Ham;EISAI
3483;K0302758;Stemona Asperula;;Roxburghiaceae;J.J.Sm;EISAI
3484;K0302759;Stemona Moluccana;;Roxburghiaceae;Wright;EISAI
3485;K0302760;Stemona Tuberosa;;Roxburghiaceae;Lour;EISAI
3486;K0301562;Stemonurus Capitatus;;Icacinaceae;Becc;EISAI
3487;K0301563;Stemonurus Scorpioides;;Icacinaceae;Becc;EISAI
3488;K0301564;Stemonurus Secundiflorus;;Icacinaceae;Bi;EISAI
3489;K0303381;Stenotaphrum Americanum;;Poaceae;Schrank;EISAI
3490;K0300210;Stephania Capitata;;Menispermaceae ;Spreng;EISAI
3491;K0300211;Stephania Hernandifolia;;Menispermaceae ;Walp;EISAI
3492;K0300212;Stephania Rotunda;;Menispermaceae ;Lour;EISAI
3493;K0302082;Stephanotis Floribunda;;Asclepiadaceae;A.Brongen;EISAI
3494;K0300823;Sterculia Angustifolia;;Sterculiaceae;Roxb;EISAI
3495;K0300824;Sterculia Coccinea;;Sterculiaceae;Jack;EISAI
3496;K0300825;Sterculia Cordata;;Sterculiaceae;BI;EISAI
3497;K0000191;Sterculia Foetida;;Sterculiaceae;L;MMI
3498;K0300826;Sterculia Macrophylla;;Sterculiaceae;Vent;EISAI
3499;K0300827;Sterculia Nesogenes;;Sterculiaceae;Hochr;EISAI
3500;K0300828;Sterculia Unceolata;;Sterculiaceae;;EISAI
3501;K0302441;Stereospermum Fimbriatum;;Bignoniaceae;Dc;EISAI
3502;K0302392;Stictocardia Campanulata;;Convolvulaceae;;EISAI
3503;K0300884;Stigmophyllum Ellipticum;;Malpighiaceae;Juss;EISAI
3504;K0300885;Stigmophyllum Sagraeanum;;Malpighiaceae;A.Juss;EISAI
3505;K0301511;Streblus Elongatus;;Moraceae;Corner;EISAI
3506;K0301514;Streblus Ilicifolia;;Moraceae;Vid;EISAI
3507;K0301512;Streblus Ilicifolius;;Moraceae;Aorner;EISAI
3508;K0301513;Streblus Taxoides;;Moraceae;Kurz;EISAI
3509;K0302603;Strelitzia Reginae ;;Strelitziaceae;Banks;EISAI
3510;K0302422;Streptocarpus Rexii;;Gesneriaceae;Lindl;EISAI
3511;K0302423;Streptocarpus Wendlandii;;Gesneriaceae;Spreng;EISAI
3512;K0302406;Striga Asiatica;;Scrophulariaceae;(L)O.K;EISAI
3513;K0302487;Strobilanthes Cusia;;Acanthaceae;O.K;EISAI
3514;K0302488;Strobilanthes Spec;;Acanthaceae;;EISAI
3515;K0301571;Strombosia Javanica;;Olacaceae;Bi;EISAI
3516;K0302043;Strophanthus Dichotomus;;Apocynaceae;Dc;EISAI
3517;K0302044;Strophanthus Gratus;;Apocynaceae;Baill;EISAI
3518;K0302045;Strophanthus Hispidus;;Apocynaceae;Dc;EISAI
3519;K0302046;Strophanthus Jackinus ;;Apocynaceae;Wall;EISAI
3520;K0302047;Strophanthus Wallichii;;Apocynaceae;A.Dc;EISAI
3521;K0301973;Strychnos Ignatii;;Loganiaceae;Berg;EISAI
3522;K0000192;Strychnos Lucida;;Loganiaceae;R.Br;MMI
3523;K0301974;Strychnos Nux Vomica;;Loganiaceae;L;EISAI
3524;K0301975;Strychnos Potatorium;;Loganiaceae;L.F;EISAI
3525;K0301956;Styrax Benzoin ;;Stracaceae;Dryand;EISAI
3526;K0300328;Suaeda Indica ;;Chenopodiaceae;Miq;EISAI
3527;K0301154;Swartzia Pinnata;;Caesalpiniaceae;Willd;EISAI
3528;K0302300;Swertia Chirata;;Gentianaceae;Buch Ham;EISAI
3529;K0302301;Swertia Javanica;;Gentianaceae;Bi;EISAI
3530;K0100030;Swietenia Mahagoni ;;Meliaceae;Jacq;dr.Setiawan Jilid 2
3531;K0100005;Symphytum Officinale;;Boraginaceae;L;dr.Setiawan Jilid 1
3532;K0301959;Symplocos Ferruginea;;Symplocaceae;Roxb;EISAI
3533;K0000195;Symplocos Odoratissima;;Symplocaceae;(Bl.) Choisy;MMI
3534;K0301960;Symplocos Spicata;;Symplocaceae;Roxb;EISAI
3535;K0302292;Synedrella Nodiflora;;Asteraceae;Gaertn;EISAI
3536;K0302732;Syngonium ;;Araceae ;Schott;EISAI
3537;K0302733;Syngonium Podophyllum;;Araceae ;Schott;EISAI
3538;K0000193;Syzygium Aqueum;;Myrtaceae;(Burm.f.) Alston;MMI
3539;K0000185;Syzygium Aromaticum;;Myrtaceae;(Linn.) Merr;MMI
3540;K0000184;Syzygium Cumini;;Myrtaceae;(L.) Skeels;MMI
3541;K0000194;Syzygium Polyanthum;;Myrtaceae;(Wight) Walp;MMI
3542;K0302442;Tabebuia Argentea ;;Bignoniaceae;Britl;EISAI
3543;K0302443;Tabebuia Luecoxylon;;Bignoniaceae;Mart;EISAI
3544;K0302444;Tabebuia Rosea;;Bignoniaceae;Dc;EISAI
3545;K0302048;Tabernaemontana Corymbosa;;Apocynaceae;Roxb;EISAI
3546;K0000208;Tabernaemontana Divaricata;;Apocynaceae;R.Br. Ex Blume;MMI
3547;K0302049;Tabernaemontana Horstii;;Apocynaceae;K.Schum;EISAI
3548;K0302034;Tabernaemontana Macrocarpa;;Apocynaceae;Jack;EISAI
3549;K0302050;Tabernaemontana Sphaerocarpa;;Apocynaceae;Bi;EISAI
3550;K0303051;Tacca Chantieri;;Taccacaceae;Ridl;EISAI
3551;K0303052;Tacca Leontopetaloides;;Taccacaceae;(L)O.K;EISAI
3552;K0303053;Tacca Minor;;Taccacaceae;Lidl;EISAI
3553;K0303054;Tacca Palmata;;Taccacaceae;Bi;EISAI
3554;K0100056;Tagetes Erecta;;Asteraceae; Linn;dr.Setiawan Jilid 3
3555;K0303382;Tainostachyum Dulloa;;Poaceae;Gamb;EISAI
3556;K0300037;Talauma Celebica;;Magnoliaceae;Kds;EISAI
3557;K0300036;Talauma Condollei;;Magnoliaceae;Bi;EISAI
3558;K0300038;Talauma Lanigera;;Magnoliaceae;Hook.F;EISAI
3559;K0300039;Talauma Ovalis;;Magnoliaceae;Miq;EISAI
3560;K0300040;Talauma Pumila;;Magnoliaceae;Bi;EISAI
3561;K0100012;Talinum Paniculatum;;Portulacaceae; (Jacq.) Gaertn;dr.Setiawan Jilid 1
3562;K0100051;Talinum Triangulare ;;Portulacaceae;[Jacq] Willd;dr.Setiawan Jilid 3
3563;K0000198;Tamarindus Indica;;Caesalpiniaceae;Linn;MMI
3564;K0200042;Tanacetum Parthenium;;Asteraceae;(L)Schultz Bip;WHO Jilid 2
3565;K0302668;Tapeinochilus Ananassae;;Zingiberaceae;K.Schum;EISAI
3566;K0100024;Taraxacum Officinale ;;Compositae;Weber Et Wiggers;dr.Setiawan Jilid 2
3567;K0302232;Tarenna Pulchra;;Rubiaceae;Ridl;EISAI
3568;K0302445;Tecoma Capensis;;Bignoniaceae;Spach;EISAI
3569;K0302440;Tecoma Stans;;Bignoniaceae;Juss;EISAI
3570;K0000199;Tectona Grandis;;Verbenaceae;L.F;MMI
3571;K0000200;Tephrosia Candida;;Papilionaceae;(Roxb.) DC.;MMI
3572;K0301354;Tephrosia Hookeriana;;Papilionaceae;W & A;EISAI
3573;K0301355;Tephrosia Maxina;;Papilionaceae;Pers;EISAI
3574;K0301357;Tephrosia Pumila;;Papilionaceae;Pers;EISAI
3575;K0301356;Tephrosia Purpurea;;Papilionaceae;Pers;EISAI
3576;K0301358;Tephrosia Spinosa;;Papilionaceae;Pers;EISAI
3577;K0301359;Tephrosia Villosa;;Papilionaceae;Pers;EISAI
3578;K0300683;Terminalia Calamansanai;;Combretaceae;Rolfe;EISAI
3579;K0000201;Terminalia Catappa;;Combretaceae;Linn;MMI
3580;K0300684;Terminalia Chebula;;Combretaceae;Retz;EISAI
3581;K0300685;Terminalia Comintana;;Combretaceae;;EISAI
3582;K0300686;Terminalia Edulis ;;Combretaceae;Blanco;EISAI
3583;K0300687;Terminalia Gigantea;;Combretaceae;V.Si;EISAI
3584;K0300688;Terminalia Sumatrana;;Combretaceae;Miq;EISAI
3585;K0300505;Ternstroemia Macrocarpa;;Theaceae;Scheff;EISAI
3586;K0300506;Ternstroemia Robinsonii;;Theaceae;Merr;EISAI
3587;K0300412;Tetracera Indica ;;Dilleniaceae;Merr;EISAI
3588;K0300310;Tetragonia Expansa;;Ficoidaceae;Murr;EISAI
3589;K0300484;Tetrameles Nuduflora;;Datiscaceae;;EISAI
3590;K0302407;Tetramema Mexicanum;;Scrophulariaceae;Benth;EISAI
3591;K0300492;Tetramerista Glabra;;Tetrameristaceae;Miq;EISAI
3592;K0303018;Teysmannia Altifrons;;Arecaceae;Miq;EISAI
3593;K0302538;Teysmanniodendron Pteropodum;;Verbenaceae;Bakh;EISAI
3594;K0302683;Thaumatococcus Danielli;;Marantaceae;Benth;EISAI
3595;K0303383;Thelepogon Elegans;;Poaceae;Roth;EISAI
3596;K0303384;Themeda Forskalii;;Poaceae;Hack;EISAI
3597;K0303385;Themeda Villosa;;Poaceae;D. Et J;EISAI
3598;K0300829;Theobroma Cacao;;Sterculiaceae;L;EISAI
3599;K0300877;Thespesia Lampas;;Malvaceae;Dalz & Gibs;EISAI
3600;K0300872;Thespesia Populnea;;Malvaceae;Soland;EISAI
3601;K0000202;Thevetia Peruviana;;Apocynaceae;(Pers.) K. Schum;MMI
3602;K0301857;Thibaudia Varingifolia;;Vacciniaceae;;EISAI
3603;K0300224;Thottea Grandiflora;;aristolochiaceae;Rottb;EISAI
3604;K0303386;Thuarea Involuta;;Poaceae;R.Br;EISAI
3605;K0300018;Thuja Orientalis;;cupressaceae;L;EISAI
3606;K0302489;Thunbergia Affinis;;Acanthaceae;S.Moore ;EISAI
3607;K0302490;Thunbergia Alata;;Acanthaceae;Boj;EISAI
3608;K0302491;Thunbergia Fragrans;;Acanthaceae;Roxb;EISAI
3609;K0302492;Thunbergia Grandiflora;;Acanthaceae;Roxb;EISAI
3610;K0302493;Thunbergia Kirkii;;Acanthaceae;Hook.F;EISAI
3611;K0302494;Thunbergia Laurifolia;;Acanthaceae;Lindl;EISAI
3612;K0302495;Thunbergia Vogeliana;;Acanthaceae;Benth;EISAI
3613;K0000205;Thymus Serphyllum;;Lamiaceae;L;MMI
3614;K0000206;Thymus Vulgaris;;Lamiaceae;L;MMI
3615;K0200018;Thymus Zygis;;Lamiaceae;L;WHO Jilid 1
3616;K0303387;Thyrsostachys Siamensis;;Poaceae;Gamb;EISAI
3617;K0300676;Tibouchina Semidecandra;;Melastomataceae;Cogn ;EISAI
3618;K0300213;Tiliacora Racemosa;;Menispermaceae ;Coleb;EISAI
3619;K0300214;Tiliacora Triandra;;Menispermaceae ;Diels;EISAI
3620;K0302233;Timonius Flavescens;;Rubiaceae;Baker;EISAI
3621;K0300215;Tinomiscinum Javanicum;;Menispermaceae ;Miers;EISAI
3622;K0300216;Tinomiscinum Petiolare;;Menispermaceae ;Miers;EISAI
3623;K0000207;Tinospora Crispa;;Menispermaceae;(L.) Miers ex Hook.f & Thoms.;MMI
3624;K0301676;Toddalia Aculeata;;Rutaceae;;EISAI
3625;K0000203;Toona Sureni;;Meliaceae;(Bl.) Merr;MMI
3626;K0302408;Torenia Fournieri;;Scrophulariaceae;Linden;EISAI
3627;K0301136;Trachylobium Verrucosum;;Caesalpiniaceae;Oliv;EISAI
3628;K0303388;Tragus Racemosus;;Poaceae;Scop;EISAI
3629;K0300376;Trapa Bicornis;;Trapaceae;L.F;EISAI
3630;K0300377;Trapa Maximowiczii;;Trapaceae;Korshinsky;EISAI
3631;K0301422;Trema Amboinensis;;Ulmaceae;Auct;EISAI
3632;K0301423;Trema Cannabina;;Ulmaceae;Lour;EISAI
3633;K0301847;Trevesia Cheirantha;;Araliaceae;Ridl;EISAI
3634;K0301045;Trewia Nudiflora;;Euphorbiaceae;L;EISAI
3635;K0300311;Trianthema Portulacastrum;;Ficoidaceae;L;EISAI
3636;K0303389;Tricholaena Rosea;;Poaceae;Nees;EISAI
3637;K0300468;Trichosanthes Anguina  ;;Cucurbitaceae;L;EISAI
3638;K0300471;Trichosanthes Bracteata;;Cucurbitaceae;Voigt;EISAI
3639;K0300472;Trichosanthes Celebica;;Cucurbitaceae;Cogn ;EISAI
3640;K0300473;Trichosanthes Cordata;;Cucurbitaceae;Roxb;EISAI
3641;K0300474;Trichosanthes Ovigera;;Cucurbitaceae;Bi;EISAI
3642;K0300475;Trichosanthes Palmata;;Cucurbitaceae;Roxb;EISAI
3643;K0300476;Trichosanthes Tricuspidata;;Cucurbitaceae;Lour;EISAI
3644;K0300477;Trichosanthes Villosa;;Cucurbitaceae;Bi;EISAI
3645;K0300478;Trichosanthes Wallichiana;;Cucurbitaceae;Wight;EISAI
3646;K0300479;Trichosanthes Wawrael;;Cucurbitaceae;Cogn ;EISAI
3647;K0302293;Tridax Procumbens;;Asteraceae;L;EISAI
3648;K0301360;Trifolium Repens;;Papilionaceae;L;EISAI
3649;K0301780;Trigonachras Acuta;;Sapindaceae;Radlk;EISAI
