;usageKey;acceptedUsageKey;scientificName;canonicalName;rank;status;confidence;matchType;kingdom;phylum;order;family;genus;species;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;synonym;class;note
98;3152102;;Kleinhovia hospita L.;Kleinhovia hospita;SPECIES;ACCEPTED;94;FUZZY;Plantae;Tracheophyta;Malvales;Malvaceae;Kleinhovia;Kleinhovia hospita;6;7707728.0;220.0;941.0;6685.0;3152101.0;3152102.0;False;Magnoliopsida;
99;5382780;;Phyllanthus urinaria L.;Phyllanthus urinaria;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;Phyllanthus urinaria;6;7707728.0;220.0;1414.0;8807.0;3061139.0;5382780.0;False;Magnoliopsida;
100;2891641;;Averrhoa carambola L.;Averrhoa carambola;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Oxalidales;Oxalidaceae;Averrhoa;Averrhoa carambola;6;7707728.0;220.0;7224021.0;6697.0;9407103.0;2891641.0;False;Magnoliopsida;
101;3069168;;Euphorbia tithymaloides L.;Euphorbia tithymaloides;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Euphorbia;Euphorbia tithymaloides;6;7707728.0;220.0;1414.0;4691.0;11397237.0;3069168.0;False;Magnoliopsida;
102;5371724;;Fibraurea tinctoria Lour.;Fibraurea tinctoria;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ranunculales;Menispermaceae;Fibraurea;Fibraurea tinctoria;6;7707728.0;220.0;399.0;2411.0;3033955.0;5371724.0;False;Magnoliopsida;
103;2705656;;Paspalum conjugatum P.J.Bergius;Paspalum conjugatum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Paspalum;Paspalum conjugatum;6;7707728.0;196.0;1369.0;3073.0;2705540.0;2705656.0;False;Liliopsida;
104;2712569;;Scleria sumatrensis Retz.;Scleria sumatrensis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Cyperaceae;Scleria;Scleria sumatrensis;6;7707728.0;196.0;1369.0;7708.0;2712271.0;2712569.0;False;Liliopsida;
105;5338190;;Uncaria gambir (W.Hunter) Roxb.;Uncaria gambir;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Uncaria;Uncaria gambir;6;7707728.0;220.0;412.0;8798.0;2906635.0;5338190.0;False;Magnoliopsida;
106;5555210;;Brucea javanica (L.) Merr.;Brucea javanica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Simaroubaceae;Brucea;Brucea javanica;6;7707728.0;220.0;933.0;2395.0;3233020.0;5555210.0;False;Magnoliopsida;
107;4001649;;Dendrophthoe pentandra (L.) Miq.;Dendrophthoe pentandra;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Santalales;Loranthaceae;Dendrophthoe;Dendrophthoe pentandra;6;7707728.0;220.0;934.0;6663.0;7287931.0;4001649.0;False;Magnoliopsida;
108;3064495;;Euphorbia heterophylla L.;Euphorbia heterophylla;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Euphorbia;Euphorbia heterophylla;6;7707728.0;220.0;1414.0;4691.0;11397237.0;3064495.0;False;Magnoliopsida;
109;3661151;;Lannea coromandelica (Houtt.) Merr.;Lannea coromandelica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Anacardiaceae;Lannea;Lannea coromandelica;6;7707728.0;220.0;933.0;2398.0;7321650.0;3661151.0;False;Magnoliopsida;
110;5302997;;Donax canniformis (G.Forst.) K.Schum.;Donax canniformis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Marantaceae;Donax;Donax canniformis;6;7707728.0;196.0;627.0;8784.0;2762131.0;5302997.0;False;Liliopsida;
111;2891773;;Impatiens balsamina L.;Impatiens balsamina;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ericales;Balsaminaceae;Impatiens;Impatiens balsamina;6;7707728.0;220.0;1353.0;6699.0;2891766.0;2891773.0;False;Magnoliopsida;
112;7397343;2703459.0;Oryza sativa var. glutinosa (Lour.) Körn.;Oryza sativa glutinosa;VARIETY;SYNONYM;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Oryza;Oryza sativa;6;7707728.0;196.0;1369.0;3073.0;2703455.0;2703459.0;True;Liliopsida;
113;3889106;;Peronema canescens Jack;Peronema canescens;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Peronema;Peronema canescens;6;7707728.0;220.0;408.0;2497.0;7307455.0;3889106.0;False;Magnoliopsida;
114;2759896;;Etlingera elatior (Jack) R.M.Sm.;Etlingera elatior;SPECIES;ACCEPTED;100;HIGHERRANK;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Etlingera;Etlingera elatior;6;7707728.0;196.0;627.0;4687.0;2759895.0;2759896.0;False;Liliopsida;
115;2733781;;Metroxylon sagu Rottb.;Metroxylon sagu;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Metroxylon;Metroxylon sagu;6;7707728.0;196.0;552.0;7681.0;2733775.0;2733781.0;False;Liliopsida;
116;6445734;;Cyanthillium cinereum (L.) H.Rob.;Cyanthillium cinereum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Cyanthillium;Cyanthillium cinereum;6;7707728.0;220.0;414.0;3065.0;3148294.0;6445734.0;False;Magnoliopsida;
117;5361932;;Ficus benjamina L.;Ficus benjamina;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Rosales;Moraceae;Ficus;Ficus benjamina;6;7707728.0;220.0;691.0;6640.0;2984588.0;5361932.0;False;Magnoliopsida;
118;5548953;9413254.0;Merremia peltata (L.) Merr.;Merremia peltata;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Solanales;Convolvulaceae;Decalobanthus;Decalobanthus peltatus;6;7707728.0;220.0;1176.0;2389.0;7324437.0;9413254.0;True;Magnoliopsida;
119;2965911;;Pongamia pinnata (L.) Pierre;Pongamia pinnata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Pongamia;Pongamia pinnata;6;7707728.0;220.0;1370.0;5386.0;7953486.0;2965911.0;False;Magnoliopsida;
120;2714818;;Cyperus rotundus L.;Cyperus rotundus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Cyperaceae;Cyperus;Cyperus rotundus;6;7707728.0;196.0;1369.0;7708.0;2713455.0;2714818.0;False;Liliopsida;
121;2705953;;Eleusine indica (L.) Gaertn.;Eleusine indica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Eleusine;Eleusine indica;6;7707728.0;196.0;1369.0;3073.0;2705952.0;2705953.0;False;Liliopsida;
122;7305692;4187402.0;Piper crocatum Ruiz & Pav.;Piper crocatum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;Piper stupposum;6;7707728.0;220.0;404.0;6678.0;3075433.0;4187402.0;True;Magnoliopsida;
123;3152706;;Abelmoschus manihot (L.) Medik.;Abelmoschus manihot;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Abelmoschus;Abelmoschus manihot;6;7707728.0;220.0;941.0;6685.0;3152705.0;3152706.0;False;Magnoliopsida;
124;3169830;;Catharanthus roseus (L.) G.Don;Catharanthus roseus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Catharanthus;Catharanthus roseus;6;7707728.0;220.0;412.0;6701.0;3169829.0;3169830.0;False;Magnoliopsida;
125;3033985;;Cinnamomum burmannii (Nees & T.Nees) Blume;Cinnamomum burmannii;SPECIES;ACCEPTED;98;FUZZY;Plantae;Tracheophyta;Laurales;Lauraceae;Cinnamomum;Cinnamomum burmannii;6;7707728.0;220.0;407.0;6688.0;3033980.0;3033985.0;False;Magnoliopsida;
126;5834596;;Clausena excavata Burm.fil.;Clausena excavata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Clausena;Clausena excavata;6;7707728.0;220.0;933.0;2396.0;3190412.0;5834596.0;False;Magnoliopsida;
127;2757635;;Curcuma aeruginosa Roxb.;Curcuma aeruginosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Curcuma;Curcuma aeruginosa;6;7707728.0;196.0;627.0;4687.0;2757518.0;2757635.0;False;Liliopsida;
128;3072985;;Jatropha multifida L.;Jatropha multifida;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Jatropha;Jatropha multifida;6;7707728.0;220.0;1414.0;4691.0;3072692.0;3072985.0;False;Magnoliopsida;
129;3171890;3171892.0;Lindernia crustacea (L.) F.Muell.;Lindernia crustacea;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Lamiales;Linderniaceae;Torenia;Torenia crustacea;6;7707728.0;220.0;408.0;4160847.0;3172202.0;3171892.0;True;Magnoliopsida;
130;3190638;;Mangifera indica L.;Mangifera indica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Anacardiaceae;Mangifera;Mangifera indica;6;7707728.0;220.0;933.0;2398.0;3075453.0;3190638.0;False;Magnoliopsida;
131;2762752;;Musa ×paradisiaca L.;Musa paradisiaca;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Musaceae;Musa;Musa paradisiaca;6;7707728.0;196.0;627.0;4686.0;2760990.0;2762752.0;False;Liliopsida;
132;2928774;;Nicotiana tabacum L.;Nicotiana tabacum;SPECIES;ACCEPTED;100;FUZZY;Plantae;Tracheophyta;Solanales;Solanaceae;Nicotiana;Nicotiana tabacum;6;7707728.0;220.0;1176.0;7717.0;2928756.0;2928774.0;False;Magnoliopsida;
133;2857449;;Allium ramosum L.;Allium ramosum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Amaryllidaceae;Allium;Allium ramosum;6;7707728.0;196.0;1169.0;7682.0;9624496.0;2857449.0;False;Liliopsida;
134;2777724;;Aloe vera (L.) Burm.f.;Aloe vera;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Asphodelaceae;Aloe;Aloe vera;6;7707728.0;196.0;1169.0;4259209.0;2770879.0;2777724.0;False;Liliopsida;
135;5407583;;Cananga odorata (Lam.) Hook.f. & Thomson;Cananga odorata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Magnoliales;Annonaceae;Cananga;Cananga odorata;6;7707728.0;220.0;718.0;9291.0;5407582.0;5407583.0;False;Magnoliopsida;
136;6433679;;Citrus hystrix DC.;Citrus hystrix;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Citrus;Citrus hystrix;6;7707728.0;220.0;933.0;2396.0;3190155.0;6433679.0;False;Magnoliopsida;
137;3189571;;Garcinia mangostana L.;Garcinia mangostana;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Clusiaceae;Garcinia;Garcinia mangostana;6;7707728.0;220.0;1414.0;6646.0;3189556.0;3189571.0;False;Magnoliopsida;
138;5335125;;Gardenia jasminoides J.Ellis;Gardenia jasminoides;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Gardenia;Gardenia jasminoides;6;7707728.0;220.0;412.0;8798.0;2894320.0;5335125.0;False;Magnoliopsida;
139;5421126;;Nephelium lappaceum L.;Nephelium lappaceum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Sapindaceae;Nephelium;Nephelium lappaceum;6;7707728.0;220.0;933.0;6657.0;3189978.0;5421126.0;False;Magnoliopsida;
140;5327986;;Pandanus amaryllifolius Roxb.;Pandanus amaryllifolius;SPECIES;DOUBTFUL;100;EXACT;Plantae;Tracheophyta;Pandanales;Pandanaceae;Pandanus;Pandanus amaryllifolius;6;7707728.0;196.0;554.0;3737.0;8404076.0;5327986.0;False;Liliopsida;
141;7307835;;Callicarpa longifolia Lam.;Callicarpa longifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Callicarpa;Callicarpa longifolia;6;7707728.0;220.0;408.0;2497.0;2925549.0;7307835.0;False;Magnoliopsida;
142;5349636;;Erythrina subumbrans (Hassk.) Merr.;Erythrina subumbrans;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Erythrina;Erythrina subumbrans;6;7707728.0;220.0;1370.0;5386.0;2945830.0;5349636.0;False;Magnoliopsida;
143;2970418;;Leucaena leucocephala (Lam.) de Wit;Leucaena leucocephala;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Leucaena;Leucaena leucocephala;6;7707728.0;220.0;1370.0;5386.0;2970337.0;2970418.0;False;Magnoliopsida;
144;2885158;;Manilkara zapota (L.) P.Royen;Manilkara zapota;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ericales;Sapotaceae;Manilkara;Manilkara zapota;6;7707728.0;220.0;1353.0;8802.0;2885024.0;2885158.0;False;Magnoliopsida;
145;2874211;;Passiflora foetida L.;Passiflora foetida;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Passifloraceae;Passiflora;Passiflora foetida;6;7707728.0;220.0;1414.0;2378.0;2874172.0;2874211.0;False;Magnoliopsida;
146;3183335;;Syzygium aqueum (Burm.fil.) Alston;Syzygium aqueum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;Syzygium aqueum;6;7707728.0;220.0;690.0;5014.0;3029010.0;3183335.0;False;Magnoliopsida;
147;3085191;;Celosia argentea L.;Celosia argentea;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Amaranthaceae;Celosia;Celosia argentea;6;7707728.0;220.0;422.0;3064.0;3085190.0;3085191.0;False;Magnoliopsida;
148;3072900;;Jatropha gossypiifolia L.;Jatropha gossypiifolia;SPECIES;ACCEPTED;100;FUZZY;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Jatropha;Jatropha gossypiifolia;6;7707728.0;220.0;1414.0;4691.0;3072692.0;3072900.0;False;Magnoliopsida;
149;3169674;;Plumeria rubra L.;Plumeria rubra;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Plumeria;Plumeria rubra;6;7707728.0;220.0;412.0;6701.0;3169672.0;3169674.0;False;Magnoliopsida;
150;5349242;;Pterocarpus indicus Willd.;Pterocarpus indicus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Pterocarpus;Pterocarpus indicus;6;7707728.0;220.0;1370.0;5386.0;5349236.0;5349242.0;False;Magnoliopsida;
151;5420901;;Punica granatum L.;Punica granatum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Myrtales;Lythraceae;Punica;Punica granatum;6;7707728.0;220.0;690.0;6684.0;3188663.0;5420901.0;False;Magnoliopsida;
152;2925463;;Stachytarpheta jamaicensis (L.) Vahl;Stachytarpheta jamaicensis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Verbenaceae;Stachytarpheta;Stachytarpheta jamaicensis;6;7707728.0;220.0;408.0;6689.0;2925448.0;2925463.0;False;Magnoliopsida;
153;5290052;;Zea mays L.;Zea mays;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Zea;Zea mays;6;7707728.0;196.0;1369.0;3073.0;2705049.0;5290052.0;False;Liliopsida;
154;5421368;;Anacardium occidentale L.;Anacardium occidentale;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Anacardiaceae;Anacardium;Anacardium occidentale;6;7707728.0;220.0;933.0;2398.0;5421367.0;5421368.0;False;Magnoliopsida;
155;5407099;;Annona squamosa L.;Annona squamosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Magnoliales;Annonaceae;Annona;Annona squamosa;6;7707728.0;220.0;718.0;9291.0;3155252.0;5407099.0;False;Magnoliopsida;
156;3069353;;Euphorbia tirucalli L.;Euphorbia tirucalli;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Euphorbia;Euphorbia tirucalli;6;7707728.0;220.0;1414.0;4691.0;11397237.0;3069353.0;False;Magnoliopsida;
157;3092331;5386813.0;Melanthera biflora (L.) Wild;Melanthera biflora;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Wollastonia;Wollastonia biflora;6;7707728.0;220.0;414.0;3065.0;10758448.0;5386813.0;True;Magnoliopsida;
158;2762680;;Musa acuminata Colla;Musa acuminata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Musaceae;Musa;Musa acuminata;6;7707728.0;196.0;627.0;4686.0;2760990.0;2762680.0;False;Liliopsida;
159;7414934;;Oroxylum indicum (L.) Kurz;Oroxylum indicum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Bignoniaceae;Oroxylum;Oroxylum indicum;6;7707728.0;220.0;408.0;6655.0;7298257.0;7414934.0;False;Magnoliopsida;
160;5380041;;Ricinus communis L.;Ricinus communis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Ricinus;Ricinus communis;6;7707728.0;220.0;1414.0;4691.0;9188216.0;5380041.0;False;Magnoliopsida;
161;3083508;;Anredera cordifolia (Ten.) Steenis;Anredera cordifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Basellaceae;Anredera;Anredera cordifolia;6;7707728.0;220.0;422.0;3063.0;3083506.0;3083508.0;False;Magnoliopsida;
162;5415081;;Crescentia cujete L.;Crescentia cujete;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Bignoniaceae;Crescentia;Crescentia cujete;6;7707728.0;220.0;408.0;6655.0;3172552.0;5415081.0;False;Magnoliopsida;
163;5349581;;Erythrina variegata L.;Erythrina variegata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Erythrina;Erythrina variegata;6;7707728.0;220.0;1370.0;5386.0;2945830.0;5349581.0;False;Magnoliopsida;
164;5361889;;Morus alba L.;Morus alba;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Rosales;Moraceae;Morus;Morus alba;6;7707728.0;220.0;691.0;6640.0;2984545.0;5361889.0;False;Magnoliopsida;
165;2902999;;Myrmecodia pendens Merr. & L.M.Perry;Myrmecodia pendens;SPECIES;ACCEPTED;99;FUZZY;Plantae;Tracheophyta;Gentianales;Rubiaceae;Myrmecodia;Myrmecodia pendens;6;7707728.0;220.0;412.0;8798.0;2902938.0;2902999.0;False;Magnoliopsida;
166;7389295;3189945.0;Schleichera oleosa (Lour.) Merr.;Schleichera oleosa;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Sapindales;Sapindaceae;Schleichera;Schleichera oleosa;6;7707728.0;220.0;933.0;6657.0;3189944.0;3189945.0;True;Magnoliopsida;
167;3056259;;Acalypha indica L.;Acalypha indica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Acalypha;Acalypha indica;6;7707728.0;220.0;1414.0;4691.0;3055964.0;3056259.0;False;Magnoliopsida;
168;5274878;;Angiopteris evecta (G.Forst.) Hoffm.;Angiopteris evecta;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Marattiales;Marattiaceae;Angiopteris;Angiopteris evecta;6;7707728.0;7228684.0;394.0;6628.0;2650108.0;5274878.0;False;Polypodiopsida;
169;5353900;2956947.0;Cassia alata L.;Cassia alata;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Senna;Senna alata;6;7707728.0;220.0;1370.0;5386.0;2956904.0;2956947.0;True;Magnoliopsida;
170;2874509;7393329.0;Cucurbita moschata Duchesne;Cucurbita moschata;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Cucurbitales;Cucurbitaceae;Cucurbita;Cucurbita moschata;6;7707728.0;220.0;7224005.0;6634.0;2874506.0;7393329.0;True;Magnoliopsida;
171;5395925;;Elephantopus scaber L.;Elephantopus scaber;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Elephantopus;Elephantopus scaber;6;7707728.0;220.0;414.0;3065.0;3119618.0;5395925.0;False;Magnoliopsida;
172;3189767;;Plantago major L.;Plantago major;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Plantaginaceae;Plantago;Plantago major;6;7707728.0;220.0;408.0;2420.0;3189695.0;3189767.0;False;Magnoliopsida;
173;3084719;;Portulaca oleracea L.;Portulaca oleracea;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Portulacaceae;Portulaca;Portulaca oleracea;6;7707728.0;220.0;422.0;6717.0;3084696.0;3084719.0;False;Magnoliopsida;
174;2858034;;Proiphys amboinensis (L.) Herb.;Proiphys amboinensis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Amaryllidaceae;Proiphys;Proiphys amboinensis;6;7707728.0;196.0;1169.0;7682.0;2858024.0;2858034.0;False;Liliopsida;
175;3184509;;Syzygium malaccense (L.) Merr. & L.M.Perry;Syzygium malaccense;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Syzygium;Syzygium malaccense;6;7707728.0;220.0;690.0;5014.0;3029010.0;3184509.0;False;Magnoliopsida;
176;2953084;2953091.0;Bauhinia semibifida Roxb.;Bauhinia semibifida;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Phanera;Phanera semibifida;6;7707728.0;220.0;1370.0;5386.0;7278390.0;2953091.0;True;Magnoliopsida;
177;9531830;;Calophyllum inophyllum L.;Calophyllum inophyllum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Calophyllaceae;Calophyllum;Calophyllum inophyllum;6;7707728.0;220.0;1414.0;4907584.0;3189443.0;9531830.0;False;Magnoliopsida;
178;11298730;5350303.0;Derris elliptica Brenan;Derris elliptica;SPECIES;SYNONYM;88;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Derris;Derris ferruginea;6;7707728.0;220.0;1370.0;5386.0;2947465.0;5350303.0;True;Magnoliopsida;
179;2928525;;Ipomoea aquatica Forssk.;Ipomoea aquatica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Solanales;Convolvulaceae;Ipomoea;Ipomoea aquatica;6;7707728.0;220.0;1176.0;2389.0;2928509.0;2928525.0;False;Magnoliopsida;
180;5339133;;Nauclea orientalis (L.) L.;Nauclea orientalis;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Nauclea;Nauclea orientalis;6;7707728.0;220.0;412.0;8798.0;7487168.0;5339133.0;False;Magnoliopsida;
181;6358362;7544936.0;Scaevola taccada (Gaertn.) Roxb.;Scaevola taccada;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Asterales;Goodeniaceae;Scaevola;Scaevola sericea;6;7707728.0;220.0;414.0;3113.0;3158673.0;7544936.0;True;Magnoliopsida;
182;4079023;;Stenochlaena palustris (Burm.fil.) Bedd.;Stenochlaena palustris;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Polypodiales;Blechnaceae;Stenochlaena;Stenochlaena palustris;6;7707728.0;7228684.0;392.0;2374.0;2650852.0;4079023.0;False;Polypodiopsida;
183;3144503;;Struchium sparganophorum (L.) Kuntze;Struchium sparganophorum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Struchium;Struchium sparganophorum;6;7707728.0;220.0;414.0;3065.0;3144502.0;3144503.0;False;Magnoliopsida;
184;5384401;;Amaranthus spinosus L.;Amaranthus spinosus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Amaranthaceae;Amaranthus;Amaranthus spinosus;6;7707728.0;220.0;422.0;3064.0;3085074.0;5384401.0;False;Magnoliopsida;
185;2653133;;Gnetum gnemon L.;Gnetum gnemon;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gnetales;Gnetaceae;Gnetum;Gnetum gnemon;6;7707728.0;282.0;423.0;6755.0;2653091.0;2653133.0;False;Gnetopsida;
186;3744314;;Lygodium circinnatum (Burm.fil.) Sw.;Lygodium circinnatum;SPECIES;ACCEPTED;100;FUZZY;Plantae;Tracheophyta;Schizaeales;Lygodiaceae;Lygodium;Lygodium circinnatum;6;7707728.0;7228684.0;7229401.0;2371.0;2650431.0;3744314.0;False;Polypodiopsida;
187;4001841;;Scurrula atropurpurea (Blume) Danser;Scurrula atropurpurea;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Santalales;Loranthaceae;Scurrula;Scurrula atropurpurea;6;7707728.0;220.0;934.0;6663.0;7287875.0;4001841.0;False;Magnoliopsida;
188;7370317;7943596.0;Tetracera scandens (L.) Merr.;Tetracera scandens;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Dilleniales;Dilleniaceae;Tetracera;Tetracera sarmentosa;6;7707728.0;220.0;947.0;2511.0;3234607.0;5680962.0;True;Magnoliopsida;
189;2650676;;Asplenium nidus L.;Asplenium nidus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Polypodiales;Aspleniaceae;Asplenium;Asplenium nidus;6;7707728.0;7228684.0;392.0;6625.0;2650583.0;2650676.0;False;Polypodiopsida;
190;3142427;;Austroeupatorium inulifolium (Kunth) R.King & H.Rob.;Austroeupatorium inulifolium;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Austroeupatorium;Austroeupatorium inulifolium;6;7707728.0;220.0;414.0;3065.0;3095338.0;3142427.0;False;Magnoliopsida;
191;2958671;8400302.0;Caesalpinia bonduc (L.) Roxb.;Caesalpinia bonduc;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Guilandina;Guilandina bonduc;6;7707728.0;220.0;1370.0;5386.0;6376699.0;8400302.0;True;Magnoliopsida;
192;2958870;2958871.0;Caesalpinia sappan L.;Caesalpinia sappan;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Biancaea;Biancaea sappan;6;7707728.0;220.0;1370.0;5386.0;7302381.0;2958871.0;True;Magnoliopsida;
193;2925357;;Clerodendrum chinense (Osbeck) Mabb.;Clerodendrum chinense;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Clerodendrum;Clerodendrum chinense;6;7707728.0;220.0;408.0;2497.0;2925347.0;2925357.0;False;Magnoliopsida;
194;3034871;;Coriandrum sativum L.;Coriandrum sativum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Apiales;Apiaceae;Coriandrum;Coriandrum sativum;6;7707728.0;220.0;1351.0;6720.0;3034870.0;3034871.0;False;Magnoliopsida;
